© 2000-2020 QIAGEN. All rights reserved.

Analysis Details for My Projects->hd_microarray->Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM
Workspace	My Projects
Project	hd_microarray
Analysis	Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM
Date	Mon Jan 20 14:17:06 PST 2020
Analysis ID	18745375

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression pvalue	--
Reference set	Human Gene 2.0 ST Array
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	Yes
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(confidence = Experimentally Observed) AND
(mol. types = biologic drug OR canonical pathway OR chemical - endogenous mammalian OR chemical - endogenous non-mammalian OR chemical - kinase inhibitor OR chemical - other OR chemical - protease inhibitor OR chemical drug OR chemical reagent OR chemical toxicant OR complex OR cytokine OR disease OR enzyme OR function OR G-protein coupled receptor OR group OR growth factor OR ion channel OR kinase OR ligand-dependent nuclear receptor OR mature microRNA OR microRNA OR other OR peptidase OR phosphatase OR transcription regulator OR translation regulator OR transmembrane receptor OR transporter)

Canonical Pathways for My Projects->hd_microarray->Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Cancer, Organismal Injury and Abnormalities	genitourinary tumor	Genitourinary tumor	3.50E-09	 	0.648	 	0.629	SLC4A11,FGD6,SEZ6,SLC6A9,OR8K5,NSDHL,POLA1,MMP2,PLCE1,GRM3,TNFRSF10B,AK3,CNTNAP3B,OLFML2A,AARS1,DPF1,SAP30,GBP3,DDX39A,PPA1,LRP1,KCNIP2,TMEM47,RFC4,NFKBIZ,IMMP2L,PHYHIPL,S1PR1,BCAT1,PASK,TOP2A,KCNMA1,NCOA7,TXNIP,CDYL2,CNTNAP3,CDKN2C,CLIC6,ZNF285,ATP1A3,SOX3,MAF,DNAJB5,CALR,EPB41L3,BCL6,ZNF419,TARS1,PGBD5,RIPOR2,NRP1,RASGRF2,ADM,ZFAS1,DSC3,CD34,C3orf70,THSD4,CTH,SNX10,MVD,PMAIP1,FBXO5,MFAP4,KIF20A,EFEMP1,COL14A1,ANKRD11,SHMT2,INSM1,ADM2,HMGCR,DLK1,MBOAT2,NEAT1,H1-5,STC2,CNTFR,SPON1,H1-3,TSEN2,PDE7B,ALDH1L2,PCDH17,SLC6A1,HTR2A,CDH13,ALPK2,PLOD2,ATP8A1,BCL11B,LMO2,POP1,ACSS3,EGR1,DMGDH,NRXN1,IGF2R,SLC7A11,CEBPB,NEBL,BEND6,AURKB,MVP,MTHFD2,CXCL9,GJB1,YARS1,NRCAM,HAX1,PLAU,PHLPP1,SIX4,RHPN2,LRP1B,AKNA,SLFN5,MIPEP,PDE1C,DHCR7,INSIG1,ROBO2,RAB39B,COL4A1,SLC7A1,VEGFA,GAS1,BEND5,MYO5B,SLC38A1,OSMR,MANF,H2BC10,COL4A2,PPP1R15A,CD55,FAM83D,CNTNAP1,HNRNPM,MAP2K6,KLF11,HGF,SLITRK1,CCPG1,HABP4,SLC44A2,RAB3GAP2,LTV1,FBXL20,PAPPA,C1orf61,IL13RA1,NQO1,FRY,NCAPH,ELAC2,A2M,GLG1,BEX2,UHRF1BP1,PLEKHG1,ALDH2,GTPBP2,ARAP2,EIF4A3,ADCYAP1R1,PLXNA2,HS3ST3B1,SGPL1,CD44,DLX6-AS1,LAMP3,FSD1L,DHCR24,CCDC152,VEPH1,ICAM1,SERPING1,TMSB10/TMSB4X,ABCA13,CTSV,FRAS1,MFAP5,PELI1,ATF3,VWA5A,DGKB,BRINP3,ADAM12,PTPN13,MKI67,OMG,HSPB6,TRIM22,PGM1,KDR,MAGEL2,ADAM19,SLCO1C1,SRGAP1,SLC6A15,CHAC1,TES,PYROXD2,PRPF38A,MEG3,HSPG2,PGPEP1,H2AC14,PRPH,ITGA5,KCNK2,NDN,SYTL5,LZTS1,SOCS3,FASN,NCAPD2,PODXL,NUSAP1,CKB,NTNG1,APC,SLC3A2,H1-1,SQLE,FN1,PCDH10,H2BC14,PPP1R3C,PODN,FNDC3B,SUV39H2,PHF10,PAPPA2,EIF4EBP1,MOCOS,CENPN,SLC1A4,PUS7,OGT,LCA5,EDIL3,DLL3,CENPI,GFAP,MB21D2,NEDD4,CALCOCO2,HLA-A,NNAT,SDK1,DPYD,PDZRN3,SRRT,PLCG1,KIF18B,SSH2,GMEB1,DDR2,PSAT1,AGL,VDAC3,MARVELD1,IFITM1,SERPINF1,LAMB1,PLD3,ASS1,ADAMTS16,DOT1L,HTRA1,SEL1L,DNER,CPD,SRPX,MVK,SLC7A3,UNC5B,RGCC,ENOX1,CIITA,SLC7A5,TAPT1,EFHB,CD74,ALYREF,RBP1,DDIT4,FGF2,ASPM,FIGN,NMU,CDCP1,TPH1,CMTM4,CCDC113,ZNF441,HS6ST2,SERPINE1,MAZ,XPOT,RUNX2,EXT2,VRK1,KCNT2,IER2,THAP12,PCDH1,VLDLR,NRP2,LRRTM3,SLCO3A1,TUBE1,HAS2,EPRS1,PROS1,LDLR,SCD,SH3BP2,CLIC4,SH3BP4,BCAN,NLGN3,GLT8D2,LMNB2,FJX1,NFE2L1,NEGR1,HMGCS1,KCNA2,GDF15,KPNA2,ITGA6,RUNDC3B,DEPDC1B,FDFT1,PABPC3,AP3M2,SH2B3,IFIT1,DLX6,CCL2,ULBP1,DHX38,KBTBD7,DPYSL3,SCN2A,RWDD2B,GAD2,ME1,SGO1,DHX9,P4HA2,BGN,INHBB,SLC13A3,NFE2L2	358	
Cell Death and Survival	necrosis	Necrosis	3.55E-09	 	0.105	 	0.219	CTSV,MMP2,TNFRSF1A,PLCE1,PELI1,TNFRSF10B,GRM3,ATF3,AARS1,LRP1,ADAM12,RBM8A,PTPN13,NFKBIZ,MKI67,GTSE1,S1PR1,HSPB6,TOP2A,KCNMA1,TXNIP,NCOA7,KDR,CDKN2C,SOX3,MAF,CALR,BCL6,NRP1,NUPR1,ADM,ZFAS1,PLK4,PRPH,CTH,ITGA5,NMI,PMAIP1,FBXO5,EFEMP1,CRH,NDN,LZTS1,INSM1,SOCS3,DLK1,FASN,CNTFR,APC,SLC3A2,FN1,SNRPA1,PDE7B,EIF4EBP1,SRSF1,NCOA5,BCL11B,LMO2,EGR1,OGT,DMGDH,EDIL3,RTN4R,IGF2R,CENPI,GFAP,NEDD4,SLC7A11,HLA-A,NNAT,DPYD,CEBPB,PLCG1,AURKB,MVP,CXCL9,YARS1,HAX1,SGCG,NRCAM,PLAU,SERPINF1,ASS1,ADAMTS16,SIX4,DOT1L,SNN,PHLPP1,HTRA1,SEL1L,SRPX,MTSS1,MVK,PJA1,UNC5B,CKS2,DHCR7,CIITA,COL4A1,CD74,VEGFA,GAS1,DDIT4,FGF2,TMEM107,CREB3L1,MANF,OSMR,CDCP1,COL4A2,PPP1R15A,CD55,SERPINE1,HGF,MAP2K6,DLEU2,RUNX2,VRK1,PHGDH,FHIT,LTV1,NRP2,BCL3,NQO1,A2M,HAS2,BEX2,PROS1,LDLR,SCD,RPL37,SH3BP2,ALDH2,CLIC4,PMEPA1,MDK,ADCYAP1R1,NFE2L1,HMGCS1,KPNA2,LMNB1,GDF15,SGPL1,ITGA6,FDFT1,CD44,MT3,TSC22D2,SH2B3,TNFAIP3,DHCR24,CCL2,LDHA,DPYSL3,SCN2A,GAD2,PRPS1,ICAM1,DHX9,TMSB10/TMSB4X,BGN,HERPUD1,NFE2L2	163	
Cancer, Organismal Injury and Abnormalities	extracranial solid tumor	Advanced extracranial solid tumor	4.00E-09	 	1.134	 	1.080	CXCL9,POLA1,MFAP5,MMP2,PLAU,HTRA1,TNFRSF10B,ATF3,SRPX,RGCC,ADAM12,TOP2A,KCNMA1,COL4A1,TXNIP,KDR,CDKN2C,VEGFA,FGF2,EPB41L3,LMCD1,STMN2,CMTM4,COL4A2,ADM,SERPINE1,HGF,KCNK2,KIF20A,EFEMP1,PAPPA,TUBE1,NQO1,FRY,FN1,SCD,EIF4EBP1,PLOD2,GDF15,FDFT1,DLL3,CD44,SLC7A11,CALCOCO2,DPYD,CCL2,DPYSL3,PDZRN3,GAD2,ICAM1,SERPING1,AURKB,TMSB10/TMSB4X,DDR2	54	
Cellular Movement, Skeletal and Muscular System Development and Function	cell movement	Cell movement of vascular smooth muscle cells	5.27E-09	 	1.487	 	1.351	MMP2,PLAU,KDR,PAPPA,EGR1,FGF2,NQO1,CD44,ATF3,HAS2,FN1,CCL2,ADM,CLIC4,SERPINE1,HGF,S1PR1,BGN,NFE2L2	19	
Cancer, Organismal Injury and Abnormalities	incidence	Incidence of tumor	5.45E-09	 	0.140	 	0.220	SLC4A11,FGD6,SEZ6,SLC6A9,OR8K5,NSDHL,POLA1,MMP2,TNFRSF1A,PLCE1,TOX2,TMEM229A,GRM3,AK3,CNTNAP3B,OLFML2A,DPF1,MARS1,KCNH7,SAP30,USP31,GBP3,DDX39A,PPA1,LRP1,TMEM47,RFC4,NFKBIZ,IMMP2L,SDF2L1,PHYHIPL,GTSE1,S1PR1,BCAT1,PASK,TOP2A,KCNMA1,NCOA7,TXNIP,CDYL2,CNTNAP3,CDKN2C,CLIC6,ZNF285,SOX3,MAF,DNAJB5,CALR,EPB41L3,BCL6,ZNF419,TARS1,PGBD5,RIPOR2,NRP1,RASGRF2,ADM,ZFAS1,PLK4,DSC3,CD34,C3orf70,THSD4,CTH,SNX10,MVD,PMAIP1,FBXO5,MFAP4,KIF20A,EFEMP1,CRH,COL14A1,ANKRD11,INSM1,ADM2,HMGCR,DLK1,MBOAT2,H1-5,STC2,SPON1,H1-3,GPSM2,PDE7B,ALDH1L2,PCDH17,SLC6A1,HTR2A,CDH13,ALPK2,SRSF1,NCOA5,PLOD2,ATP8A1,CD58,BCL11B,HOXD12,POP1,EGR1,GAA,DMGDH,NRXN1,IGF2R,SLC7A11,CEBPB,NEBL,PLAAT4,AURKB,MTHFD2,CXCL9,GJB1,YARS1,NRCAM,PLAU,PHLPP1,SIX4,RHPN2,LRP1B,AKNA,SLFN5,MIPEP,PDE1C,NUDT11,WARS1,DHCR7,INSIG1,ROBO2,RAB39B,COL4A1,SLC7A1,VEGFA,GAS1,BEND5,CACYBP,H4C13,MYO5B,SLC38A1,OSMR,H2BC10,COL4A2,CD55,FAM83D,CNTNAP1,HNRNPM,MAP2K6,HGF,SLITRK1,CCPG1,GRB14,HABP4,SLC44A2,RAB3GAP2,LTV1,PAPPA,C1orf61,MRC2,IL13RA1,BCL3,NQO1,FRY,NCAPH,ELAC2,A2M,AMMECR1,GLG1,BEX2,UHRF1BP1,PLEKHG1,ALDH2,PMEPA1,GTPBP2,ARAP2,ADCYAP1R1,PLXNA2,SGTB,SGPL1,CD44,MT3,ARC,DLX6-AS1,LAMP3,FSD1L,CCDC152,LDHA,VEPH1,SERPING1,TMSB10/TMSB4X,ABCA13,CTSV,FRAS1,MFAP5,ATF3,FOXD4L1,DGKB,BRINP3,ADAM12,PTPN13,MKI67,C5orf30,HSPB6,TRIM22,PGM1,KDR,MAGEL2,ADAM19,SLCO1C1,SRGAP1,SLC6A15,CHAC1,TES,PYROXD2,LMCD1,SLC16A9,PRPF38A,MEG3,HSPG2,H2AC14,ITGA5,NDN,LZTS1,SOCS3,KLF12,FASN,NCAPD2,PODXL,NUSAP1,CKB,NTNG1,APC,SLC3A2,H1-1,SQLE,FN1,PCDH10,H2BC14,PODN,FNDC3B,SLC1A5,SUV39H2,CENPX,PAPPA2,EIF4EBP1,MOCOS,CTBS,EAF1,CENPN,FKRP,CCNB1IP1,B4GALT2,SLC1A4,PUS7,OGT,LCA5,EDIL3,DLL3,CENPI,GFAP,MB21D2,NEDD4,CALCOCO2,HLA-A,SDK1,DPYD,PDZRN3,SRRT,PLCG1,KIF18B,SSH2,DDR2,PSAT1,AGL,MARVELD1,SARS1,IFITM1,LAMB1,PLD3,ASS1,ADAMTS16,DOT1L,HTRA1,SEL1L,DNER,CPD,SRPX,RRS1,INPP5B,IDI1,MVK,SLC7A3,PJA1,UNC5B,RGCC,CKS2,ENOX1,CIITA,SLC7A5,TAPT1,EFHB,CD74,ALYREF,FGF2,ASPM,FIGN,RPE65,NMU,CDCP1,TPH1,CMTM4,HS6ST2,SERPINE1,MAZ,XPOT,RUNX2,EXT2,VRK1,KCNT2,PHGDH,THAP12,FHIT,AFDN,PCDH1,VLDLR,NRP2,LRRTM3,SLCO3A1,TUBE1,HAS2,EPRS1,PROS1,LDLR,SCD,SH3BP2,CLIC4,SH3BP4,BCAN,NLGN3,ZNF704,GLT8D2,LMNB2,FJX1,NFE2L1,NEGR1,GDF15,KPNA2,ITGA6,RUNDC3B,DEPDC1B,FDFT1,PABPC3,AP3M2,SH2B3,IFIT1,TNFAIP3,DLX6,CCL2,DHX38,KBTBD7,SCN2A,GAD2,SGO1,DHX9,P4HA2,SLC16A4,BGN,INHBB,NFE2L2	367	
Cellular Movement, Skeletal and Muscular System Development and Function	migration	Migration of vascular smooth muscle cells	6.46E-09	 	1.487	 	1.335	PLAU,KDR,PAPPA,EGR1,FGF2,NQO1,CD44,ATF3,HAS2,FN1,CCL2,ADM,CLIC4,SERPINE1,HGF,S1PR1,BGN,NFE2L2	18	
Neurological Disease	movement disorder	Movement Disorders	6.94E-09	 	0.295	 	0.537	SEZ6,PSAT1,SLC6A9,AGL,CTSV,GJB1,SGCG,SARS1,NRCAM,TNFRSF1A,LAMB1,PLD3,SRPX,RRS1,KCNH7,DGKB,LRP1,KCNIP2,DHCR7,S1PR1,CIITA,KCNMA1,RAB39B,OLIG2,CD74,KDR,CDKN2C,VEGFA,GAS1,ATP1A3,FGF2,CREB3L1,EPB41L3,BCL6,LMCD1,SLC16A9,NRP1,ABCD2,CNTNAP1,SERPINE1,SLITRK1,KCNK2,ANKRD11,VLDLR,HMGCR,PODXL,TUBE1,CKB,CNTFR,STARD4,A2M,LDLR,SCD,ALDH2,SH3BP4,SLC6A1,LMNB2,HTR2A,PLXNA2,SGTB,PLOD2,FRRS1L,KCNA2,BCL11B,SLC1A4,FDFT1,EGR1,GAA,OGT,RTN4R,CD44,IGF2R,GFAP,NEDD4,NNAT,DPYSL3,LDHA,SCN2A,PLAAT4,GAD2,CETN2,BGN,HERPUD1,NFE2L2	84	
Cancer, Hematological Disease, Immunological Disease, Organismal Injury and Abnormalities	B-cell neoplasm	B-cell neoplasm	7.26E-09	 	-0.254	 	-0.213	ABCA13,POLA1,MMP2,GRM3,ATF3,MARS1,DGKB,PTPN13,MKI67,PHYHIPL,S1PR1,BCAT1,PASK,TOP2A,PEG10,KDR,CDKN2C,SLCO1C1,BCL6,NRP1,DSC3,NDN,SYTL5,SHMT2,FASN,TAF5,CNTFR,APC,H1-3,GPSM2,FN1,PCDH10,PDE7B,ALDH1L2,EIF4EBP1,CD58,BCL11B,EGR1,MSMO1,DMGDH,NRXN1,IGF2R,GFAP,HLA-A,DPYD,PDZRN3,PLCG1,DDR2,CXCL9,AGL,SARS1,ADAMTS16,DNER,LRP1B,CPD,MVK,NIBAN1,CIITA,TAPT1,CD74,VEGFA,FGF2,MYO5B,OSMR,STMN2,COL4A2,CCDC113,CNTNAP1,HNRNPM,DLEU2,HGF,EXT2,RUNX2,CCPG1,RFTN1,FHIT,PAPPA,BCL3,TUBE1,BCAN,PMEPA1,GTPBP2,ADCYAP1R1,PLXNA2,GDF15,KPNA2,FDFT1,PABPC3,CD44,SH2B3,DHCR24,TNFAIP3,CCL2,SCN2A,GAD2,PRPS1,ICAM1,NFE2L2	98	
Tissue Development	formation	Formation of epithelial tissue	8.66E-09	 	1.181	 	1.109	COL4A1,KDR,PLAU,SERPINF1,VEGFA,LAMB1,FGF2,CD44,ATF3,FN1,CCL2,COL4A2,ADM,HSPG2,HS6ST2,SERPINE1,RUNX2	17	
Cancer, Organismal Injury and Abnormalities, Respiratory Disease	lung cancer	Lung cancer	8.94E-09	 	1.058	 	1.063	FGD6,OR8K5,NSDHL,POLA1,MMP2,PLCE1,TOX2,GRM3,ATF3,CNTNAP3B,KCNH7,USP31,PPA1,LRP1,ADAM12,PTPN13,RFC4,MKI67,S1PR1,HSPB6,PASK,TOP2A,TRIM22,KCNMA1,KDR,CDKN2C,MAGEL2,CLIC6,ATP1A3,ZNF285,ADAM19,SLC6A15,TES,EPB41L3,BCL6,LMCD1,RIPOR2,NUPR1,ADM,PLK4,HSPG2,CD34,C3orf70,CTH,ITGA5,MVD,KIF20A,EFEMP1,NDN,SHMT2,LZTS1,ADM2,HMGCR,KLF12,DLK1,FASN,PODXL,NUSAP1,CKB,NTNG1,APC,FN1,PODN,PAPPA2,EIF4EBP1,EAF1,H1-10,CDH13,ALPK2,CCNB1IP1,SRSF1,GAA,DLL3,NRXN1,IGF2R,MB21D2,SLC7A11,HLA-A,DPYD,SRRT,AURKB,DDR2,MVP,MTHFD2,GJB1,DOT1L,HTRA1,LRP1B,RHPN2,CPD,SRPX,SLC7A3,PJA1,UNC5B,PDE1C,CKS2,GALNT13,CIITA,INSIG1,SLC7A5,ROBO2,COL4A1,VEGFA,GAS1,FGF2,MYO5B,OSMR,RPE65,NMU,H2BC10,CNTNAP1,HS6ST2,SERPINE1,HGF,XPOT,SLITRK1,KCNT2,SLC44A2,FHIT,VLDLR,PAPPA,MRC2,LRRTM3,IL13RA1,TUBE1,NQO1,FRY,GLG1,SH3BP2,ARAP2,GLT8D2,MDK,ADCYAP1R1,SGPL1,FDFT1,CD44,DLX6-AS1,TNFAIP3,DLX6,CCL2,DPYSL3,LDHA,SCN2A,GAD2,VEPH1,SGO1,ICAM1,SERPING1,TMSB10/TMSB4X,BGN,NFE2L2	151	
Cancer, Gastrointestinal Disease, Organismal Injury and Abnormalities	hepatobiliary carcinoma	Hepatobiliary carcinoma	9.54E-09	 	-0.268	 	-0.224	SLC4A11,SEZ6,PAPPA-AS1,OR8K5,POLA1,MMP2,MMAB,PLCE1,GRM3,DPF1,PNPLA3,MARS1,ANKRA2,USP31,GBP3,LRP1,KCNIP2,TMEM47,RFC4,GTSE1,S1PR1,BCAT1,TOP2A,KCNMA1,NCOA7,LRRC59,CDYL2,CNTNAP3,ATP1A3,DNAJB5,EPB41L3,RIPOR2,DSC3,CD34,C3orf70,PMAIP1,MFAP4,EFEMP1,ANKRD11,INSM1,HMGCR,H1-5,STC2,CNTFR,SPON1,GPSM2,ARRDC4,PCDH17,SLC6A1,CDH13,ALPK2,SRSF1,NCOA5,ATP8A1,CD58,HOXD12,POP1,NRXN1,IGF2R,SLC7A11,PLAAT4,AURKB,MVP,PSPH,GJB1,YARS1,SGCG,NRCAM,PLAU,SIX4,TRIM66,LRP1B,RHPN2,AKNA,WARS1,DHCR7,INSIG1,ROBO2,COL4A1,SLC7A1,VEGFA,BEND5,CACYBP,OSMR,COL4A2,PPP1R15A,FAM83D,HNRNPM,HGF,SLITRK1,LRRC10B,GRB14,SLC44A2,RAB3GAP2,LTV1,PAPPA,C1orf61,MRC2,NQO1,FRY,A2M,GLG1,UHRF1BP1,PLEKHG1,RPL37,ALDH2,PMEPA1,ARAP2,MDK,PLXNA2,SGTB,SGPL1,PLAAT1,CD44,ARC,DHCR24,CCDC152,LDHA,VEPH1,ICAM1,SERPING1,ABCA13,FRAS1,GPT2,PELI1,GARS1,DGKB,BRINP3,ADAM12,PTPN13,MKI67,C5orf30,LRRC61,PGM1,KDR,MAGEL2,ADAM19,SRGAP1,PYROXD2,LMCD1,NUPR1,HSPG2,ITGA5,KCNK2,LZTS1,SOCS3,FASN,NCAPD2,NUSAP1,NTNG1,APC,SQLE,FN1,PCDH10,H2BC14,PPP1R3C,FNDC3B,SLC1A5,SUV39H2,PHF10,PAPPA2,EAF1,CCNB1IP1,SLC1A4,OGT,LCA5,EDIL3,CENPI,MB21D2,NEDD4,CALCOCO2,DPYD,SDK1,PDZRN3,SRRT,PLCG1,KIF18B,DDR2,CHMP4C,SARS1,IFITM1,PLD3,LAMB1,ASS1,ADAMTS16,DOT1L,SEL1L,SRPX,INPP5B,MTSS1,SLC7A3,UNC5B,NIBAN1,CKS2,ENOX1,GALNT13,SLC7A5,TAPT1,DDIT4,FGF2,ASPM,CDCP1,CCDC113,ABCD2,HS6ST2,SERPINE1,TMED4,RUNX2,EXT2,KCNT2,FHIT,PCDH1,VLDLR,LRRTM3,TMEM131L,SLCO3A1,TUBE1,EPRS1,LDLR,SCD,SH3BP2,LMNB2,FJX1,NFE2L1,HMGCS1,KPNA2,PABPC3,IFIT1,DHX38,KBTBD7,DPYSL3,SCN2A,RWDD2B,SGO1,INHBB,SLC13A3,HERPUD1,NFE2L2	238	
Tissue Development	growth	Growth of epithelial tissue	1.02E-08	 	0.724	 	0.608	DLX5,CTSV,PLAU,SERPINF1,TNFRSF1A,LAMB1,SIX4,PLCE1,HTRA1,ATF3,MTSS1,RGCC,MKI67,SLC7A5,COL4A1,KDR,CDKN2C,VEGFA,GAS1,FGF2,OSMR,CALR,NRP1,RASGRF2,COL4A2,NUPR1,ADM,HSPG2,SERPINE1,CD34,MAP2K6,HGF,RUNX2,KCNK2,SOCS3,VLDLR,NRP2,DLK1,APC,HAS2,PROS1,FN1,MDK,CDH13,NCOA5,LMNB1,GDF15,BCL11B,ITGA6,EGR1,CD44,MT3,SLC7A11,DLX6,CEBPB,CCL2,PLCG1,NFE2L2,INHBB	59	
Cancer, Organismal Injury and Abnormalities	metastatic solid tumor	Metastatic solid tumor	1.03E-08	 	1.141	 	1.078	CXCL9,POLA1,HAX1,MMP2,PLAU,TNFRSF1A,DOT1L,HTRA1,TNFRSF10B,ATF3,SRPX,LRP1,ADAM12,TOP2A,COL4A1,KDR,CDKN2C,VEGFA,CALR,EPB41L3,LMCD1,STMN2,COL4A2,ADM,SERPINE1,HGF,RUNX2,KCNK2,KIF20A,EFEMP1,PAPPA,HMGCR,FASN,TUBE1,NQO1,FRY,APC,FN1,SCD,EIF4EBP1,PLOD2,GDF15,FDFT1,DLL3,CD44,SLC7A11,TNFAIP3,DPYD,CCL2,DPYSL3,PDZRN3,GAD2,ICAM1,AURKB,TMSB10/TMSB4X,DDR2	56	
Cancer, Organismal Injury and Abnormalities, Respiratory Disease	respiratory system tumor	Respiratory system tumor	1.07E-08	 	0.224	 	0.233	FGD6,OR8K5,NSDHL,POLA1,MMP2,PLCE1,TOX2,GRM3,ATF3,CNTNAP3B,KCNH7,USP31,PPA1,LRP1,ADAM12,PTPN13,RFC4,MKI67,S1PR1,HSPB6,PASK,TOP2A,TRIM22,KCNMA1,NCOA7,KDR,CDYL2,CDKN2C,MAGEL2,CLIC6,ATP1A3,ZNF285,ADAM19,SLC6A15,TES,EPB41L3,BCL6,TARS1,LMCD1,RIPOR2,NRP1,NUPR1,ADM,PLK4,HSPG2,CD34,C3orf70,THSD4,CTH,ITGA5,MVD,KIF20A,EFEMP1,NDN,SHMT2,LZTS1,ADM2,HMGCR,KLF12,DLK1,FASN,PODXL,NUSAP1,CKB,NTNG1,APC,H1-1,FN1,PODN,ALDH1L2,PHF10,PAPPA2,PCDH17,EIF4EBP1,MOCOS,EAF1,H1-10,CDH13,ALPK2,CCNB1IP1,SRSF1,PLOD2,GAA,EDIL3,DLL3,NRXN1,IGF2R,MB21D2,SLC7A11,NEDD4,HLA-A,DPYD,SRRT,AURKB,DDR2,MVP,MTHFD2,GJB1,SGCG,HAX1,DOT1L,HTRA1,LRP1B,RHPN2,CPD,SRPX,SLC7A3,PJA1,UNC5B,PDE1C,CKS2,GALNT13,CIITA,INSIG1,SLC7A5,ROBO2,COL4A1,VEGFA,ALYREF,GAS1,FGF2,MYO5B,OSMR,FIGN,RPE65,NMU,H2BC10,CNTNAP1,HS6ST2,SERPINE1,HGF,XPOT,SLITRK1,KCNT2,SLC44A2,FHIT,VLDLR,PAPPA,C1orf61,MRC2,LRRTM3,IL13RA1,TUBE1,NQO1,FRY,GLG1,PLEKHG1,SH3BP2,SH3BP4,ARAP2,GLT8D2,MDK,ADCYAP1R1,GDF15,SGPL1,FDFT1,CD44,GPR37L1,DLX6-AS1,FSD1L,TNFAIP3,DLX6,CCL2,DPYSL3,LDHA,SCN2A,GAD2,VEPH1,SGO1,ICAM1,SERPING1,TMSB10/TMSB4X,BGN,NFE2L2	174	
Lipid Metabolism, Small Molecule Biochemistry, Vitamin and Mineral Metabolism	metabolism	Metabolism of cholesterol	1.21E-08	 	-0.988	 	-1.064	INSIG1,HMGCS1,NSDHL,VLDLR,ACAT2,HMGCR,FASN,SC5D,FDFT1,MSMO1,SQLE,LDLR,DHCR24,IDI1,MVK,SCD,LRP1,MVD,DHCR7	19	
Cancer, Organismal Injury and Abnormalities	breast or pancreatic cancer	Breast or pancreatic cancer	1.23E-08	 	 	 	 	SLC4A11,FGD6,SEZ6,NSDHL,OR8K5,MMP2,TNFRSF1A,ACAT2,TNFRSF10B,GRM3,AK3,CNTNAP3B,OLFML2A,AARS1,DPF1,USP31,DDX39A,PPA1,LRP1,RFC4,PHYHIPL,S1PR1,PASK,BCAT1,TOP2A,KCNMA1,TXNIP,CNTNAP3,CDKN2C,ZNF285,EPB41L3,BCL6,NRP1,RASGRF2,PLK4,CD34,C3orf70,CTH,MVD,PMAIP1,KIF20A,EFEMP1,COL14A1,ANKRD11,SHMT2,HMGCR,NEAT1,H1-5,STC2,SPON1,TSEN2,ALDH1L2,PCDH17,HTR2A,ALPK2,NCOA5,NARS1,PLOD2,ATP8A1,BCL11B,LMO2,POP1,ACSS3,EGR1,GAA,DMGDH,NRXN1,IGF2R,SLC7A11,CEBPB,NEBL,BEND6,AURKB,MTHFD2,CXCL9,HAX1,NRCAM,PLAU,SIX4,ELMOD1,LRP1B,RHPN2,AKNA,SLFN5,PDE1C,DHCR7,ROBO2,COL4A1,VEGFA,GAS1,BEND5,CREB3L1,MYO5B,MANF,OSMR,H2BC10,COL4A2,PPP1R15A,HNRNPM,KLF11,HGF,SLITRK1,RAB3GAP2,C1orf61,NQO1,ELAC2,GLG1,BEX2,UHRF1BP1,PLEKHG1,ADCYAP1R1,MDK,PLXNA2,CD44,DHCR24,SERPING1,ABCA13,FRAS1,MFAP5,PELI1,ATF3,VWA5A,DGKB,BRINP3,ADAM12,MKI67,HSPB6,PEG10,PGM1,KDR,ADAM19,SLCO1C1,SRGAP1,SLC6A15,TES,MEG3,PRPF38A,HSPG2,PRPH,ITGA5,KCNK2,NDN,LZTS1,SOCS3,KLF12,FASN,PODXL,NUSAP1,CKB,NTNG1,APC,SQLE,FN1,PCDH10,FNDC3B,PAPPA2,EIF4EBP1,CENPN,FKRP,CCNB1IP1,EDIL3,DLL3,MB21D2,NEDD4,CALCOCO2,HLA-A,DPYD,SDK1,PDZRN3,PLCG1,SSH2,DDR2,MARVELD1,PSAT1,AGL,VDAC3,IFITM1,SERPINF1,LAMB1,DOT1L,HTRA1,DNER,SRPX,IDI1,SLC7A3,RGCC,ENOX1,CIITA,TAPT1,EFHB,CD74,DDIT4,FGF2,ASPM,FIGN,NMU,CDCP1,CMTM4,ZNF441,HS6ST2,SERPINE1,XPOT,MAZ,KCNT2,IER2,PHGDH,PCDH1,VLDLR,NRP2,LRRTM3,TMEM131L,SLCO3A1,TUBE1,EPRS1,HAS2,LDLR,SH3BP2,CLIC4,BCAN,NLGN3,ZNF704,TMSB15A,FJX1,NFE2L1,HMGCS1,KPNA2,GDF15,WIPI1,FDFT1,PABPC3,AP3M2,TSC22D2,SH2B3,IFIT1,DHX38,CCL2,SCN2A,GAD2,PRPS1,SGO1,DHX9,SLC16A4,BGN,SLC13A3,NFE2L2	245	
