"","affy_hugene_2_0_st_v1","ensembl_gene_id","external_gene_name"
"35779",17017814,"ENSG00000235396","NOTCH4"
"35780",17017286,"ENSG00000226531","C6orf47"
"35781",17014952,"ENSG00000228463","AP006222.1"
"35782",17017316,"ENSG00000235676","ABHD16A"
"35783",17016066,"ENSG00000233848","AL513188.1"
"35784",17018329,"ENSG00000096395","MLN"
"35785",17014835,"ENSG00000226445","BX322234.1"
"35786",17015972,"ENSG00000187566","NHLRC1"
"35787",17015975,"ENSG00000137364","TPMT"
"35788",17016946,"ENSG00000146112","PPP1R18"
"35789",17015058,"ENSG00000164385","LINC01600"
"35790",17017495,"ENSG00000223957","NEU1"
"35791",17016697,"ENSG00000237051","GABBR1"
"35792",17017622,"ENSG00000236587","AL662849.1"
"35793",17017638,"ENSG00000236587","AL662849.1"
"35794",17018595,"ENSG00000246982","Z84485.1"
"35795",17016865,"ENSG00000206492","GNL1"
"35796",17015771,"ENSG00000050393","MCUR1"
"35797",17015143,"ENSG00000137267","TUBB2A"
"35798",17018130,"ENSG00000223501","VPS52"
"35799",17017947,"ENSG00000206235","TAP2"
"35800",17017575,"ENSG00000231044","NELFE"
"35801",17017600,"ENSG00000231044","NELFE"
"35802",17014902,"ENSG00000280592","LINC01624"
"35803",17015033,"ENSG00000112699","GMDS"
"35804",17016494,"ENSG00000273542","HIST1H4K"
"35805",17016667,"ENSG00000233046","OR5V1"
"35806",17017697,"ENSG00000213676","ATF6B"
"35807",17017625,"ENSG00000231608","TNXB"
"35808",17017641,"ENSG00000231608","TNXB"
"35809",17018871,"ENSG00000164627","KIF6"
"35810",17016642,"ENSG00000223687","ZNF311"
"35811",17018476,"ENSG00000112041","TULP1"
"35812",17015805,"ENSG00000234261","AL138720.1"
"35813",17015802,"ENSG00000229646","AL109914.1"
"35814",17017370,"ENSG00000227317","DDAH2"
"35815",17016888,"ENSG00000235291","PPP1R10"
"35816",17016762,"ENSG00000228706","HCG4"
"35817",17017231,"ENSG00000236979","NCR3"
"35818",17017998,"ENSG00000239329","HLA-DMB"
"35819",17014680,"ENSG00000228648","AL353747.2"
"35820",17017572,"ENSG00000234852","ZBTB12"
"35821",17016888,"ENSG00000227804","PPP1R10"
"35822",17015277,"ENSG00000124787","RPP40"
"35823",17018859,"ENSG00000095981","KCNK16"
"35824",17016865,"ENSG00000204590","GNL1"
"35825",17014630,"ENSG00000213066","FGFR1OP"
"35826",17016125,"ENSG00000112293","GPLD1"
"35827",17015712,"ENSG00000234015","LINC02530"
"35828",17016017,"ENSG00000231662","AL357052.1"
"35829",17016995,"ENSG00000137312","FLOT1"
"35830",17017724,"ENSG00000225141","PRRT1"
"35831",17017746,"ENSG00000225141","PRRT1"
"35832",17017734,"ENSG00000225141","PRRT1"
"35833",17017476,"ENSG00000231502","LSM2"
"35834",17016296,"ENSG00000164508","HIST1H2AA"
"35835",17015064,"ENSG00000145949","MYLK4"
"35836",17017872,"ENSG00000225412","BTNL2"
"35837",17016496,"ENSG00000275221","HIST1H2AK"
"35838",17016509,"ENSG00000197153","HIST1H3J"
"35839",17016512,"ENSG00000197153","HIST1H3J"
"35840",17017286,"ENSG00000204439","C6orf47"
"35841",17015788,"ENSG00000226673","LINC01108"
"35842",17016254,"ENSG00000223623","AL133268.2"
"35843",17016160,"ENSG00000137261","KIAA0319"
"35844",17018615,"ENSG00000010030","ETV7"
"35845",17016739,"ENSG00000234669","ZFP57"
"35846",17014697,"ENSG00000120440","TTLL2"
"35847",17014830,"ENSG00000234519","AL109924.3"
"35848",17015715,"ENSG00000145979","TBC1D7"
"35849",17015739,"ENSG00000145979","TBC1D7"
"35850",17017625,"ENSG00000224140","TNXA"
"35851",17016946,"ENSG00000231247","PPP1R18"
"35852",17015358,"ENSG00000216863","LY86-AS1"
"35853",17016393,"ENSG00000124575","HIST1H1D"
"35854",17014846,"ENSG00000276187","ERMARD"
"35855",17017900,"ENSG00000196126","HLA-DRB1"
"35856",17017805,"ENSG00000237052","GPSM3"
"35857",17016506,"ENSG00000275126","HIST1H4L"
"35858",17016494,"ENSG00000197238","HIST1H4J"
"35859",17016512,"ENSG00000278677","HIST1H2AM"
"35860",17014605,"ENSG00000236627","AL590302.2"
"35861",17014599,"ENSG00000227455","AL450345.1"
"35862",17017370,"ENSG00000233076","DDAH2"
"35863",17017965,"ENSG00000230669","PSMB8"
"35864",17018525,"ENSG00000137392","CLPS"
"35865",17016499,"ENSG00000184357","HIST1H1B"
"35866",17014683,"ENSG00000112494","UNC93A"
"35867",17017029,"ENSG00000237923","LINC02570"
"35868",17014630,"ENSG00000272980","Z94721.2"
"35869",17018530,"ENSG00000096063","SRPK1"
"35870",17015317,"ENSG00000269985","AL021328.1"
"35871",17014608,"ENSG00000281832","LINC00602"
"35872",17017852,"ENSG00000204296","C6orf10"
"35873",17017697,"ENSG00000168468","ATF6B"
"35874",17017625,"ENSG00000168477","TNXB"
"35875",17017641,"ENSG00000168477","TNXB"
"35876",17017872,"ENSG00000204290","BTNL2"
"35877",17016486,"ENSG00000185130","HIST1H2BL"
"35878",17014955,"ENSG00000217929","CICP18"
"35879",17017025,"ENSG00000236006","LINC00243"
"35880",17017965,"ENSG00000236443","PSMB8"
"35881",17017979,"ENSG00000226173","TAP1"
"35882",17016020,"ENSG00000228412","AL022068.1"
"35883",17016027,"ENSG00000228412","AL022068.1"
"35884",17016035,"ENSG00000228412","AL022068.1"
"35885",17016038,"ENSG00000228412","AL022068.1"
"35886",17017018,"ENSG00000237155","IER3"
"35887",17015114,"ENSG00000124570","SERPINB6"
"35888",17016089,"ENSG00000172179","PRL"
"35889",17016085,"ENSG00000260455","NBAT1"
"35890",17017286,"ENSG00000228435","C6orf47"
"35891",17016587,"ENSG00000198704","GPX6"
"35892",17017746,"ENSG00000204314","PRRT1"
"35893",17017724,"ENSG00000204314","PRRT1"
"35894",17016618,"ENSG00000273040","BX908720.1"
"35895",17016621,"ENSG00000273200","LINC01623"
"35896",17015987,"ENSG00000124795","DEK"
"35897",17016918,"ENSG00000233418","DHX16"
"35898",17017746,"ENSG00000285085","AL662884.4"
"35899",17017724,"ENSG00000285085","AL662884.4"
"35900",17017734,"ENSG00000285085","AL662884.4"
"35901",17017734,"ENSG00000284954","AL662884.3"
"35902",17017746,"ENSG00000284954","AL662884.3"
"35903",17017748,"ENSG00000204310","AGPAT1"
"35904",17017290,"ENSG00000233210","GPANK1"
"35905",17017172,"ENSG00000198563","DDX39B"
"35906",17017219,"ENSG00000198563","DDX39B"
"35907",17017926,"ENSG00000229493","HLA-DQB2"
"35908",17017536,"ENSG00000227333","EHMT2"
"35909",17016995,"ENSG00000232280","FLOT1"
"35910",17016865,"ENSG00000232143","GNL1"
"35911",17017363,"ENSG00000235452","LY6G6C"
"35912",17016642,"ENSG00000235589","ZNF311"
"35913",17016600,"ENSG00000232040","ZBED9"
"35914",17017979,"ENSG00000168394","TAP1"
"35915",17016739,"ENSG00000226858","ZFP57"
"35916",17017965,"ENSG00000204264","PSMB8"
"35917",17015707,"ENSG00000225102","AL157373.1"
"35918",17016101,"ENSG00000228772","AL033539.1"
"35919",17016660,"ENSG00000228652","OR2W1"
"35920",17016663,"ENSG00000231319","OR2B3"
"35921",17017244,"ENSG00000234651","BAG6"
"35922",17016966,"ENSG00000137337","MDC1"
"35923",17018562,"ENSG00000112053","SLC26A8"
"35924",17015106,"ENSG00000170542","SERPINB9"
"35925",17014906,"ENSG00000275333","FAM120B"
"35926",17017622,"ENSG00000225540","C4A-AS1"
"35927",17017638,"ENSG00000225540","C4A-AS1"
"35928",17017926,"ENSG00000232629","HLA-DQB2"
"35929",17016966,"ENSG00000224587","MDC1"
"35930",17016956,"ENSG00000137404","NRM"
"35931",17017219,"ENSG00000225859","DDX39B"
"35932",17017947,"ENSG00000204267","TAP2"
"35933",17017720,"ENSG00000204315","FKBPL"
"35934",17017947,"ENSG00000250264","AL669918.1"
"35935",17017935,"ENSG00000250264","AL669918.1"
"35936",17015084,"ENSG00000021355","SERPINB1"
"35937",17017935,"ENSG00000241106","HLA-DOB"
"35938",17016568,"ENSG00000158691","ZSCAN12"
"35939",17014952,"ENSG00000232938","RPL23AP87"
"35940",17017998,"ENSG00000242092","HLA-DMB"
"35941",17018011,"ENSG00000242361","HLA-DMA"
"35942",17017872,"ENSG00000229741","BTNL2"
"35943",17015499,"ENSG00000181355","OFCC1"
"35944",17016579,"ENSG00000187987","ZSCAN23"
"35945",17018110,"ENSG00000204231","RXRB"
"35946",17015102,"ENSG00000230438","SERPINB9P1"
"35947",17015100,"ENSG00000230438","SERPINB9P1"
"35948",17016074,"ENSG00000280989","LINC00581"
"35949",17017510,"ENSG00000228263","SLC44A4"
"35950",17016545,"ENSG00000235109","ZSCAN31"
"35951",17017979,"ENSG00000232367","TAP1"
"35952",17017935,"ENSG00000241386","HLA-DOB"
"35953",17015140,"ENSG00000228170","AL031963.1"
"35954",17016865,"ENSG00000228581","GNL1"
"35955",17018347,"ENSG00000124493","GRM4"
"35956",17017244,"ENSG00000204463","BAG6"
"35957",17017872,"ENSG00000224770","BTNL2"
"35958",17014839,"ENSG00000185127","C6orf120"
"35959",17014843,"ENSG00000227704","AL354892.1"
"35960",17018025,"ENSG00000232962","HLA-DOA"
"35961",17015130,"ENSG00000224846","AL133351.1"
"35962",17016850,"ENSG00000234893","HCG18"
"35963",17017033,"ENSG00000224360","DDR1-AS1"
"35964",17016667,"ENSG00000243441","OR5V1"
"35965",17015598,"ENSG00000201048","RF00019"
"35966",17017474,"ENSG00000264778","RF00019"
"35967",17017892,"ENSG00000251916","RNU1-61P"
"35968",17016818,"ENSG00000263517","RF00554"
"35969",17016449,"ENSG00000222800","RNU2-62P"
"35970",17017170,"ENSG00000201680","RF00019"
"35971",17016818,"ENSG00000265674","RF00554"
"35972",17017219,"ENSG00000201785","SNORD117"
"35973",17017170,"ENSG00000264846","RF00019"
"35974",17017165,"ENSG00000266747","RF00019"
"35975",17016818,"ENSG00000263942","RF00554"
"35976",17016516,"ENSG00000238610","RNU7-26P"
"35977",17017016,"ENSG00000263950","RF00019"
"35978",17016818,"ENSG00000265495","RF00554"
"35979",17016818,"ENSG00000263589","RF00554"
"35980",17017165,"ENSG00000199332","RF00019"
"35981",17017695,"ENSG00000252512","RNA5SP206"
"35982",17016818,"ENSG00000252228","RF00554"
"35983",17016064,"ENSG00000222431","RNU6-141P"
"35984",17017695,"ENSG00000266726","RF00001"
"35985",17017474,"ENSG00000201555","RF00019"
"35986",17017398,"ENSG00000264556","RF00026"
"35987",17015860,"ENSG00000207193","RF00019"
"35988",17017036,"ENSG00000264847","RF00019"
"35989",17017043,"ENSG00000264847","RF00019"
"35990",17017219,"ENSG00000266295","SNORD117"
"35991",17016419,"ENSG00000199289","RNU6-502P"
"35992",17015679,"ENSG00000202313","RNU1-64P"
"35993",17017219,"ENSG00000265116","SNORD117"
"35994",17017892,"ENSG00000264389","RF00003"
"35995",17017474,"ENSG00000264955","RF00019"
"35996",17015584,"ENSG00000284750","AL139039.4"
"35997",17015587,"ENSG00000285312","C6orf52"
"35998",17015598,"ENSG00000284941","RF00019"
"35999",17020736,"ENSG00000266180","MIR4282"
"36000",17023653,"ENSG00000265669","MIR548AJ1"
"36001",17021060,"ENSG00000201464","RF00019"
"36002",17023227,"ENSG00000199458","RNU4-35P"
"36003",17022909,"ENSG00000228777","LINC02534"
"36004",17022898,"ENSG00000232395","AL138830.2"
"36005",17024335,"ENSG00000010818","HIVEP2"
"36006",17024348,"ENSG00000010818","HIVEP2"
"36007",17024326,"ENSG00000237494","AL360007.1"
"36008",17022388,"ENSG00000135535","CD164"
"36009",17022406,"ENSG00000185250","PPIL6"
"36010",17024329,"ENSG00000236366","AL359313.1"
"36011",17020079,"ENSG00000182793","GSTA5"
"36012",17021510,"ENSG00000118432","CNR1"
"36013",17021504,"ENSG00000118432","CNR1"
"36014",17022362,"ENSG00000080546","SESN1"
"36015",17024161,"ENSG00000177468","OLIG3"
"36016",17022349,"ENSG00000112335","SNX3"
"36017",17021426,"ENSG00000202103","RNU4-12P"
"36018",17024113,"ENSG00000225391","AL135902.1"
"36019",17021281,"ENSG00000135315","CEP162"
"36020",17020604,"ENSG00000212229","RF00571"
"36021",17024219,"ENSG00000266555","MIR3145"
"36022",17020986,"ENSG00000238697","RNU6-261P"
"36023",17023377,"ENSG00000251768","RNA5SP217"
"36024",17024111,"ENSG00000201807","RF00443"
"36025",17022936,"ENSG00000236326","AL050331.2"
"36026",17021485,"ENSG00000207131","RF00019"
"36027",17022854,"ENSG00000196591","HDAC2"
"36028",17022754,"ENSG00000112769","LAMA4"
"36029",17019888,"ENSG00000170950","PGK2"
"36030",17021517,"ENSG00000234426","AL139042.1"
"36031",17020069,"ENSG00000243955","GSTA1"
"36032",17023308,"ENSG00000111906","HDDC2"
"36033",17021829,"ENSG00000207309","RNU4-70P"
"36034",17023148,"ENSG00000207982","MIR548B"
"36035",17019040,"ENSG00000112195","TREML2"
"36036",17020598,"ENSG00000243828","AL355357.1"
"36037",17019565,"ENSG00000146232","NFKBIE"
"36038",17023471,"ENSG00000252554","RNU6-861P"
"36039",17020172,"ENSG00000253010","RN7SKP256"
"36040",17021557,"ENSG00000146276","GABRR1"
"36041",17019898,"ENSG00000124812","CRISP1"
"36042",17019847,"ENSG00000112077","RHAG"
"36043",17021546,"ENSG00000154548","SRSF12"
"36044",17019728,"ENSG00000146070","PLA2G7"
"36045",17021736,"ENSG00000252891","RF00019"
"36046",17020606,"ENSG00000251965","RNA5SP208"
"36047",17023922,"ENSG00000283409","MIR3662"
"36048",17020958,"ENSG00000200091","RN7SKP163"
"36049",17022887,"ENSG00000249853","HS3ST5"
"36050",17024356,"ENSG00000227192","AL023581.2"
"36051",17022610,"ENSG00000200522","RNU6-957P"
"36052",17020954,"ENSG00000221332","RF00012"
"36053",17024315,"ENSG00000222764","RN7SKP106"
"36054",17024359,"ENSG00000225752","AL023581.1"
"36055",17024187,"ENSG00000112378","PERP"
"36056",17024172,"ENSG00000237499","AL357060.1"
"36057",17024176,"ENSG00000237499","AL357060.1"
"36058",17022668,"ENSG00000229276","REV3L-IT1"
"36059",17022670,"ENSG00000056972","TRAF3IP2"
"36060",17019935,"ENSG00000170927","PKHD1"
"36061",17021162,"ENSG00000223044","RNU6-130P"
"36062",17022616,"ENSG00000200926","RNU6-960P"
"36063",17023636,"ENSG00000252560","RNU4-18P"
"36064",17022359,"ENSG00000230290","ARMC2-AS1"
"36065",17022006,"ENSG00000199303","RF00019"
"36066",17022384,"ENSG00000199944","RNU6-653P"
"36067",17023979,"ENSG00000201012","RF00019"
"36068",17022246,"ENSG00000202285","RNU6-117P"
"36069",17020956,"ENSG00000201291","RNU1-34P"
"36070",17023334,"ENSG00000232131","NCOA7-AS1"
"36071",17019820,"ENSG00000244694","PTCHD4"
"36072",17024118,"ENSG00000016402","IL20RA"
"36073",17019778,"ENSG00000153292","ADGRF1"
"36074",17023229,"ENSG00000201379","RNU4-76P"
"36075",17019829,"ENSG00000252457","RNU7-65P"
"36076",17020727,"ENSG00000207827","MIR30A"
"36077",17024194,"ENSG00000254440","PBOV1"
"36078",17019724,"ENSG00000242973","AL591242.1"
"36079",17024020,"ENSG00000029363","BCLAF1"
"36080",17019924,"ENSG00000180872","DEFB112"
"36081",17019912,"ENSG00000177684","DEFB114"
"36082",17020960,"ENSG00000252156","RNU6-155P"
"36083",17022916,"ENSG00000111816","FRK"
"36084",17021521,"ENSG00000111880","RNGTT"
"36085",17023469,"ENSG00000202200","RF00019"
"36086",17024308,"ENSG00000252107","RNA5SP220"
"36087",17021424,"ENSG00000200427","RF00019"
"36088",17022137,"ENSG00000212147","RNU6-1106P"
"36089",17023549,"ENSG00000202438","RF00019"
"36090",17019632,"ENSG00000207769","MIR586"
"36091",17024285,"ENSG00000164442","CITED2"
"36092",17024227,"ENSG00000135597","REPS1"
"36093",17024079,"ENSG00000197442","MAP3K5"
"36094",17019749,"ENSG00000069122","ADGRF5"
"36095",17020019,"ENSG00000112118","MCM3"
"36096",17022838,"ENSG00000230943","LINC02541"
"36097",17022331,"ENSG00000224987","AL024507.1"
"36098",17022331,"ENSG00000231112","MTHFD2P3"
"36099",17022333,"ENSG00000081087","OSTM1"
"36100",17019805,"ENSG00000146072","TNFRSF21"
"36101",17023298,"ENSG00000236548","RNF217-AS1"
"36102",17023255,"ENSG00000186439","TRDN"
"36103",17023049,"ENSG00000207461","RNU6-253P"
"36104",17022331,"ENSG00000253090","RF00045"
"36105",17019054,"ENSG00000212176","RNA5SP207"
"36106",17022814,"ENSG00000207044","RNU6-1226P"
"36107",17024351,"ENSG00000229017","LINC01277"
"36108",17024261,"ENSG00000272446","AL158850.2"
"36109",17024265,"ENSG00000272446","AL158850.2"
"36110",17022736,"ENSG00000074935","TUBE1"
"36111",17024198,"ENSG00000135540","NHSL1"
"36112",17021544,"ENSG00000223001","RNU2-61P"
"36113",17023350,"ENSG00000201613","RNU6-200P"
"36114",17023338,"ENSG00000251920","RNA5SP216"
"36115",17022929,"ENSG00000123500","COL10A1"
"36116",17019070,"ENSG00000234753","FOXP4-AS1"
"36117",17023981,"ENSG00000233534","AL035604.1"
"36118",17020988,"ENSG00000272445","RNU6-84P"
"36119",17020602,"ENSG00000238949","RNU7-66P"
"36120",17024292,"ENSG00000238099","LINC01625"
"36121",17024134,"ENSG00000164485","IL22RA2"
"36122",17021385,"ENSG00000135316","SYNCRIP"
"36123",17021341,"ENSG00000135317","SNX14"
"36124",17020007,"ENSG00000225613","LINCMD1"
"36125",17020012,"ENSG00000112116","IL17F"
"36126",17024168,"ENSG00000234956","LINC02539"
"36127",17024053,"ENSG00000135525","MAP7"
"36128",17022823,"ENSG00000232299","AL357514.1"
"36129",17021542,"ENSG00000222145","RF00045"
"36130",17022849,"ENSG00000227502","LINC01268"
"36131",17021573,"ENSG00000111886","GABRR2"
"36132",17024298,"ENSG00000225148","AL050338.1"
"36133",17024184,"ENSG00000226004","AL591468.1"
"36134",17023239,"ENSG00000111897","SERINC1"
"36135",17022623,"ENSG00000009413","REV3L"
"36136",17023180,"ENSG00000146350","TBC1D32"
"36137",17019067,"ENSG00000279284","AL136967.1"
"36138",17020258,"ENSG00000112175","BMP5"
"36139",17021316,"ENSG00000231776","LINC01611"
"36140",17023799,"ENSG00000146411","SLC2A12"
"36141",17020691,"ENSG00000112309","B3GAT2"
"36142",17021122,"ENSG00000005700","IBTK"
"36143",17023327,"ENSG00000237742","AL365259.1"
"36144",17023319,"ENSG00000226409","AL450332.1"
"36145",17023323,"ENSG00000226409","AL450332.1"
"36146",17019831,"ENSG00000146085","MUT"
"36147",17022834,"ENSG00000232316","LINC02518"
"36148",17024265,"ENSG00000164440","TXLNB"
"36149",17019864,"ENSG00000124490","CRISP2"
"36150",17020059,"ENSG00000244067","GSTA2"
"36151",17024317,"ENSG00000135577","NMBR"
"36152",17020089,"ENSG00000174156","GSTA3"
"36153",17024312,"ENSG00000234147","AL035446.1"
"36154",17019817,"ENSG00000226594","AL356421.2"
"36155",17024221,"ENSG00000279968","GVQW2"
"36156",17018980,"ENSG00000124602","UNC5CL"
"36157",17023551,"ENSG00000079819","EPB41L2"
"36158",17023379,"ENSG00000255330","AL096711.2"
"36159",17021754,"ENSG00000135341","MAP3K7"
"36160",17019378,"ENSG00000171462","DLK2"
"36161",17022276,"ENSG00000146285","SCML4"
"36162",17021217,"ENSG00000065833","ME1"
"36163",17023987,"ENSG00000237596","AL138828.1"
"36164",17023994,"ENSG00000237596","AL138828.1"
"36165",17019516,"ENSG00000096080","MRPS18A"
"36166",17022271,"ENSG00000234206","AL121957.1"
"36167",17020315,"ENSG00000227602","AL031779.1"
"36168",17019683,"ENSG00000231769","AL035701.1"
"36169",17021407,"ENSG00000203875","SNHG5"
"36170",17019029,"ENSG00000095970","TREM2"
"36171",17021167,"ENSG00000118420","UBE3D"
"36172",17023484,"ENSG00000146376","ARHGAP18"
"36173",17020268,"ENSG00000124749","COL21A1"
"36174",17021437,"ENSG00000135346","CGA"
"36175",17020240,"ENSG00000146151","HMGCLL1"
"36176",17023984,"ENSG00000236378","AL133319.1"
"36177",17020237,"ENSG00000224984","AL512363.1"
"36178",17019525,"ENSG00000236961","AL136131.2"
"36179",17019877,"ENSG00000096006","CRISP3"
"36180",17024144,"ENSG00000027697","IFNGR1"
"36181",17020044,"ENSG00000065308","TRAM2"
"36182",17022618,"ENSG00000231046","AL360227.1"
"36183",17019056,"ENSG00000124731","TREM1"
"36184",17019927,"ENSG00000230472","AL135908.1"
"36185",17020234,"ENSG00000228231","AL589946.1"
"36186",17020703,"ENSG00000232295","AL589935.1"
"36187",17023795,"ENSG00000227954","TARID"
"36188",17024261,"ENSG00000231329","AL031772.1"
"36189",17021478,"ENSG00000135334","AKIRIN2"
"36190",17019746,"ENSG00000236164","AL161618.1"
"36191",17023736,"ENSG00000112303","VNN2"
"36192",17020483,"ENSG00000215190","LINC00680"
"36193",17020152,"ENSG00000012660","ELOVL5"
"36194",17018963,"ENSG00000226454","AL033380.1"
"36195",17018955,"ENSG00000156564","LRFN2"
"36196",17019909,"ENSG00000214643","DEFB133"
"36197",17019019,"ENSG00000161911","TREML1"
"36198",17021338,"ENSG00000234155","LINC02535"
"36199",17019919,"ENSG00000203970","DEFB110"
"36200",17019698,"ENSG00000172348","RCAN2"
"36201",17019916,"ENSG00000214642","DEFB113"
"36202",17023927,"ENSG00000135541","AHI1"
"36203",17023874,"ENSG00000118514","ALDH8A1"
"36204",17019190,"ENSG00000188112","C6orf132"
"36205",17022996,"ENSG00000047936","ROS1"
"36206",17023051,"ENSG00000282218","AL132671.2"
"36207",17023051,"ENSG00000047932","GOPC"
"36208",17019199,"ENSG00000112599","GUCA1B"
"36209",17023046,"ENSG00000226181","AL132671.1"
"36210",17022131,"ENSG00000203809","LIN28B-AS1"
"36211",17022133,"ENSG00000203809","LIN28B-AS1"
"36212",17020642,"ENSG00000112280","COL9A1"
"36213",17019208,"ENSG00000048544","MRPS10"
"36214",17019218,"ENSG00000124496","TRERF1"
"36215",17018942,"ENSG00000227131","AL139275.2"
"36216",17018952,"ENSG00000226070","AL139275.1"
"36217",17018947,"ENSG00000204092","LINC00951"
"36218",17021738,"ENSG00000112182","BACH2"
"36219",17019530,"ENSG00000283215","LINC02537"
"36220",17019543,"ENSG00000237686","AL109615.3"
"36221",17018967,"ENSG00000237947","AL583854.1"
"36222",17018960,"ENSG00000236075","AL359475.1"
"36223",17022150,"ENSG00000132429","POPDC3"
"36224",17023868,"ENSG00000229722","AL078590.1"
"36225",17023864,"ENSG00000232310","AL078590.3"
"36226",17023871,"ENSG00000236389","AL121970.1"
"36227",17020799,"ENSG00000223821","AL603910.1"
"36228",17022987,"ENSG00000173612","GPRC6A"
"36229",17022614,"ENSG00000218803","GSTM2P1"
"36230",17022295,"ENSG00000025796","SEC63"
"36231",17019689,"ENSG00000112796","ENPP5"
"36232",17023150,"ENSG00000111885","MAN1A1"
