© 2000-2020 QIAGEN. All rights reserved.

Analysis Details for My Projects->hd_microarray->longFragmentHuman - 2020-01-20 08:06 PM
Workspace	My Projects
Project	hd_microarray
Analysis	longFragmentHuman - 2020-01-20 08:06 PM
Date	Mon Jan 20 17:06:30 PST 2020
Analysis ID	18745804

Analysis Settings
Cutoff before duplicate resolution	true
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	Yes
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(confidence = Experimentally Observed) AND
(mol. types = biologic drug OR canonical pathway OR chemical - endogenous mammalian OR chemical - endogenous non-mammalian OR chemical - kinase inhibitor OR chemical - other OR chemical - protease inhibitor OR chemical drug OR chemical reagent OR chemical toxicant OR complex OR cytokine OR disease OR enzyme OR function OR G-protein coupled receptor OR group OR growth factor OR ion channel OR kinase OR ligand-dependent nuclear receptor OR mature microRNA OR microRNA OR other OR peptidase OR phosphatase OR transcription regulator OR translation regulator OR transmembrane receptor OR transporter)

Canonical Pathways for My Projects->hd_microarray->longFragmentHuman - 2020-01-20 08:06 PM
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Gastrointestinal Disease, Inflammatory Disease, Organismal Injury and Abnormalities	fistulizing Crohn disease	Fistulizing Crohn disease	5.66E-03	 	 	 	 	ITGA4	1	
Nervous System Development and Function, Tissue Development	formation	Formation of axon bundle	5.66E-03	 	 	 	 	MAP1B	1	
Organ Morphology, Organismal Development, Organismal Injury and Abnormalities, Renal and Urological Disease, Renal and Urological System Development and Function	fusion	Fusion of kidney	5.66E-03	 	 	 	 	DACT1	1	
Infectious Diseases, Organismal Injury and Abnormalities, Renal and Urological Disease	HIV associated nephropathy	HIV associated nephropathy	5.66E-03	 	 	 	 	KLF15	1	
Organismal Injury and Abnormalities, Reproductive System Disease	hydrometrocolpos	Hydrometrocolpos	5.66E-03	 	 	 	 	DACT1	1	
Developmental Disorder, Organismal Injury and Abnormalities, Renal and Urological Disease	hypoplasia	Hypoplasia of ureter	5.66E-03	 	 	 	 	DACT1	1	
Cellular Development, Nervous System Development and Function, Tissue Development	differentiation	Initiation of differentiation of neurons	5.66E-03	 	 	 	 	CHKA	1	
Digestive System Development and Function, Gastrointestinal Disease, Organ Morphology, Organismal Development, Organismal Injury and Abnormalities	lack	Lack of anus	5.66E-03	 	 	 	 	DACT1	1	
Cardiovascular System Development and Function, Embryonic Development, Hematological System Development and Function, Lymphoid Tissue Structure and Development, Organ Development, Organismal Development, Tissue Development	lymphangiogenesis	Lymphangiogenesis of thoracic duct	5.66E-03	 	 	 	 	ITGA4	1	
Cell Morphology, Cellular Assembly and Organization, Nervous System Development and Function	orientation	Orientation of dendrites	5.66E-03	 	 	 	 	CDK5R1	1	
Cellular Function and Maintenance, Cellular Movement, Hematological System Development and Function, Immune Cell Trafficking, Inflammatory Response	retention	Retention of monocytes	5.66E-03	 	 	 	 	ITGA4	1	
Nervous System Development and Function	segregation	Segregation of thalamic nucleus	5.66E-03	 	 	 	 	CDK5R1	1	
Cellular Assembly and Organization, Cellular Function and Maintenance	stabilization	Stabilization of lamellipodia	5.66E-03	 	 	 	 	ITGA4	1	
Molecular Transport, Protein Trafficking	transport	Transport of reporter protein	5.66E-03	 	 	 	 	MAP1B	1	
Developmental Disorder, Organismal Injury and Abnormalities, Renal and Urological Disease	urethral atresia	Urethral atresia	5.66E-03	 	 	 	 	DACT1	1	
Cancer, Endocrine System Disorders, Organismal Injury and Abnormalities	epithelial thyroid cancer	Thyroid carcinoma	5.73E-03	 	 	 	 	KLF15,SALL4,PRKCQ,PIK3R5,B3GAT1,DEPTOR,CHKA,DPYSL5,SH3BP5,SLC16A3,DIP2A,ATP9A,DACT1,CST7,CHD9,SPAG1,TMPRSS2,MAP1B,SPATA6,FRMD4B,GRIA4,IL17RB,NKX2-2,ATP13A2,ZNF239,UBASH3B,GSE1,TTC9,KIF1B,ATP10B,ITGA4,ANKS1B,ESRP1	33	
Gastrointestinal Disease, Organismal Injury and Abnormalities	megacolon	Megacolon	5.77E-03	 	 	 	 	DACT1,SALL4	2	
Behavior, Nervous System Development and Function	memory	Memory	5.77E-03	 	 	 	 	CDK5R1,QPCT,B3GAT1,GRIA4	4	
Cancer, Organismal Injury and Abnormalities	extracranial solid tumor	Extracranial solid tumor	5.79E-03	 	 	 	 	KLF15,SALL4,PRKCQ,RGS17,PIK3R5,TMEM163,B3GAT1,TFPI2,DEPTOR,CHKA,DPYSL5,SH3BP5,SLC16A3,LINGO2,DIP2A,DMTN,ATP9A,QPCT,DACT1,CST7,CHD9,SPAG1,TMPRSS2,MAP1B,SPATA6,FRMD4B,GRIA4,IL17RB,NKX2-2,ATP13A2,ZNF239,ACTR3B,UBASH3B,GSE1,TTC9,KIF1B,CDK5R1,ATP10B,ITGA4,ANKS1B,ESRP1	41	
Organismal Injury and Abnormalities	pathological cyst	Pathological Cyst	5.87E-03	 	 	 	 	DACT1,PRKCQ,SLC16A3	3	
Cell-To-Cell Signaling and Interaction, Embryonic Development	adhesion	Adhesion of embryonic cell lines	5.96E-03	 	 	 	 	DMTN,ITGA4	2	
Embryonic Development, Nervous System Development and Function, Organ Development, Organismal Development, Tissue Development	formation	Formation of olfactory bulb	6.15E-03	 	 	 	 	CDK5R1,MAP1B	2	
Cellular Movement, Hematological System Development and Function, Immune Cell Trafficking, Inflammatory Response	migration	Migration of phagocytes	6.15E-03	 	 	 	 	QPCT,PRKCQ,PIK3R5,ITGA4	4	
Cancer, Dermatological Diseases and Conditions, Organismal Injury and Abnormalities	skin cancer	Skin cancer	6.19E-03	 	 	 	 	SALL4,PRKCQ,PIK3R5,TFPI2,B3GAT1,CHKA,DPYSL5,LINGO2,ATP9A,QPCT,DACT1,CHD9,MAP1B,FRMD4B,GRIA4,IL17RB,NKX2-2,ATP13A2,ZNF239,ACTR3B,UBASH3B,GSE1,KIF1B,ATP10B,ITGA4,ANKS1B,ESRP1	27	
Cancer, Organismal Injury and Abnormalities	genitourinary adenocarcinoma	Genitourinary adenocarcinoma	6.25E-03	 	 	 	 	SALL4,PRKCQ,PIK3R5,TFPI2,TMEM163,SH3BP5,SLC16A3,LINGO2,DIP2A,DMTN,ATP9A,QPCT,DACT1,CHD9,SPAG1,TMPRSS2,MAP1B,SPATA6,GRIA4,ATP13A2,KIF1B,ATP10B,ITGA4,ANKS1B,ESRP1	25	
Cancer, Dermatological Diseases and Conditions, Organismal Injury and Abnormalities	cutaneous melanoma	Cutaneous melanoma	6.40E-03	 	 	 	 	SALL4,PRKCQ,PIK3R5,B3GAT1,CHKA,DPYSL5,LINGO2,ATP9A,QPCT,DACT1,CHD9,MAP1B,FRMD4B,GRIA4,IL17RB,NKX2-2,ATP13A2,ZNF239,ACTR3B,UBASH3B,GSE1,KIF1B,ATP10B,ITGA4,ANKS1B,ESRP1	26	
Behavior	learning	Learning	6.49E-03	 	 	 	 	ATP13A2,QPCT,CDK5R1,B3GAT1,GRIA4	5	
Cancer, Organismal Injury and Abnormalities, Reproductive System Disease	non-germinomatous germ cell tumor	Non-germinomatous germ cell tumor	6.74E-03	 	 	 	 	SALL4,ESRP1	2	
Cancer, Organismal Injury and Abnormalities	melanoma	Melanoma	7.11E-03	 	 	 	 	SALL4,PRKCQ,PIK3R5,B3GAT1,DEPTOR,CHKA,DPYSL5,LINGO2,DIP2A,ATP9A,QPCT,DACT1,CHD9,MAP1B,SPATA6,FRMD4B,GRIA4,IL17RB,NKX2-2,ATP13A2,ZNF239,ACTR3B,UBASH3B,GSE1,KIF1B,ATP10B,ITGA4,ANKS1B,ESRP1	29	
Cell Morphology, Cellular Assembly and Organization, Cellular Function and Maintenance	formation	Formation of filopodia	7.21E-03	 	 	 	 	PRKCQ,MAP1B,DPYSL5	3	
Cancer, Organismal Injury and Abnormalities	head and neck carcinoma	Head and neck carcinoma	7.23E-03	 	 	 	 	KLF15,SALL4,PRKCQ,PIK3R5,B3GAT1,DEPTOR,CHKA,DPYSL5,SH3BP5,SLC16A3,LINGO2,DIP2A,ATP9A,DACT1,CST7,CHD9,SPAG1,TMPRSS2,MAP1B,SPATA6,FRMD4B,GRIA4,IL17RB,NKX2-2,ATP13A2,ZNF239,UBASH3B,GSE1,TTC9,KIF1B,ATP10B,ITGA4,ANKS1B,ESRP1	34	
Hematological System Development and Function, Lymphoid Tissue Structure and Development, Tissue Morphology	quantity	Quantity of natural killer T lymphocytes	7.35E-03	 	 	 	 	PRKCQ,IL17RB	2	
Cancer, Hematological Disease, Immunological Disease, Organismal Injury and Abnormalities	T-cell large granular lymphocytic leukemia	T-cell large granular lymphocytic leukemia	7.35E-03	 	 	 	 	B3GAT1,FRMD4B	2	
Nervous System Development and Function, Neurological Disease, Organ Morphology, Organismal Development, Organismal Injury and Abnormalities	abnormal morphology	Abnormal morphology of cingulate gyrus	7.54E-03	 	 	 	 	MAP1B	1	
Nervous System Development and Function, Neurological Disease, Organ Morphology, Organismal Development, Organismal Injury and Abnormalities	abnormal morphology	Abnormal morphology of parietal lobe	7.54E-03	 	 	 	 	MAP1B	1	
Cell-To-Cell Signaling and Interaction, Hematological System Development and Function, Immune Cell Trafficking, Inflammatory Response	adhesion	Adhesion of bone marrow-derived dendritic cells	7.54E-03	 	 	 	 	ITGA4	1	
Gastrointestinal Disease, Organismal Injury and Abnormalities	atresia	Atresia of anal canal	7.54E-03	 	 	 	 	SALL4	1	
Cell Morphology, Cellular Function and Maintenance	autophagy	Autophagy of lymphoma cell lines	7.54E-03	 	 	 	 	UBASH3B	1	
Neurological Disease, Organismal Injury and Abnormalities, Psychological Disorders	behavioral variant frontotemporal dementia	Behavioral variant frontotemporal dementia	7.54E-03	 	 	 	 	GRIA4	1	
Cell-To-Cell Signaling and Interaction	binding	Binding of Pseudomonas aeruginosa	7.54E-03	 	 	 	 	TFPI2	1	
Cell-To-Cell Signaling and Interaction, Hematological System Development and Function, Hematopoiesis	binding	Binding of T lymphoblasts	7.54E-03	 	 	 	 	ITGA4	1	
Cell-To-Cell Signaling and Interaction, Hematological System Development and Function, Immune Cell Trafficking, Inflammatory Response	binding	Binding of bone-marrow-derived monocyte/macrophage precursor cells	7.54E-03	 	 	 	 	ITGA4	1	
Neurological Disease	chromatolysis	Chromatolysis	7.54E-03	 	 	 	 	CDK5R1	1	
Amino Acid Metabolism, Post-Translational Modification, Small Molecule Biochemistry	conversion	Conversion of glutamine	7.54E-03	 	 	 	 	QPCT	1	
Gastrointestinal Disease, Inflammatory Disease, Inflammatory Response, Organismal Injury and Abnormalities	Crohn disease of colon	Crohn disease of colon	7.54E-03	 	 	 	 	ITGA4	1	
Cancer, Cell-To-Cell Signaling and Interaction, Inflammatory Response	cytotoxic reaction	Cytotoxic reaction of neuroblastoma cell lines	7.54E-03	 	 	 	 	CDK5R1	1	
Cellular Compromise, Inflammatory Response	degranulation	Degranulation of basophils	7.54E-03	 	 	 	 	IL17RB	1	
Embryonic Development, Nervous System Development and Function, Organ Development, Organismal Development, Tissue Development	formation	Formation of inferior olivary nucleus	7.54E-03	 	 	 	 	CDK5R1	1	
Embryonic Development, Nervous System Development and Function, Organ Development, Organismal Development, Tissue Development	formation	Formation of mitral cell layer	7.54E-03	 	 	 	 	CDK5R1	1	
Cellular Compromise	fragmentation	Fragmentation of cellular membrane	7.54E-03	 	 	 	 	DMTN	1	
Cell-To-Cell Signaling and Interaction, Cellular Assembly and Organization, Skeletal and Muscular System Development and Function	fusion	Fusion of skeletal muscle satellite cells	7.54E-03	 	 	 	 	PRKCQ	1	
Nervous System Development and Function, Neurological Disease, Organ Morphology, Organismal Development, Organismal Injury and Abnormalities	lack	Lack of Purkinje's layer of cerebellum	7.54E-03	 	 	 	 	CDK5R1	1	
Cell Morphology, Nervous System Development and Function, Neurological Disease	lack	Lack of oligodendrocytes	7.54E-03	 	 	 	 	NKX2-2	1	
Organ Morphology, Organismal Development, Organismal Injury and Abnormalities, Renal and Urological Disease, Renal and Urological System Development and Function	lack	Lack of urinary bladder	7.54E-03	 	 	 	 	DACT1	1	
Cancer, Endocrine System Disorders, Gastrointestinal Disease, Organismal Injury and Abnormalities	primary pancreatic ductal adenocarcinoma	Primary pancreatic ductal adenocarcinoma	7.54E-03	 	 	 	 	CDK5R1	1	
Cellular Movement, Nervous System Development and Function	scattering	Scattering of granule cells	7.54E-03	 	 	 	 	CDK5R1	1	
Cellular Assembly and Organization	segregation	Segregation of nucleus	7.54E-03	 	 	 	 	CDK5R1	1	
Digestive System Development and Function, Gastrointestinal Disease, Organ Morphology, Organismal Development, Organismal Injury and Abnormalities	abnormal morphology	Abnormal morphology of large intestine	7.56E-03	 	 	 	 	DACT1,SALL4	2	
Cell Morphology	morphology	Morphology of cellular protrusions	7.83E-03	 	 	 	 	DMTN,CDK5R1,MAP1B,DPYSL5	4	
Cellular Compromise, Lipid Metabolism, Small Molecule Biochemistry	peroxidation	Peroxidation of lipid	8.21E-03	 	 	 	 	KLF15,SH3BP5	2	
Cancer, Organismal Injury and Abnormalities	pelvic adenocarcinoma	Pelvic adenocarcinoma	8.25E-03	 	 	 	 	ATP13A2,SALL4,PRKCQ,PIK3R5,TFPI2,TMEM163,SH3BP5,SLC16A3,LINGO2,DIP2A,ATP9A,QPCT,ATP10B,DACT1,CHD9,SPAG1,TMPRSS2,MAP1B,SPATA6,ITGA4,GRIA4,ANKS1B,ESRP1	23	
Cellular Movement, Hematological System Development and Function, Immune Cell Trafficking	cellular infiltration	Cellular infiltration by lymphocytes	8.40E-03	 	 	 	 	PRKCQ,ITGA4,IL17RB	3	
Nervous System Development and Function, Organ Morphology, Organismal Development	size	Size of brain	9.03E-03	 	 	 	 	CDK5R1,KIF1B,MAP1B	3	
Cell-To-Cell Signaling and Interaction, Cellular Assembly and Organization	cell-cell contact	Cell-cell contact	9.08E-03	 	 	 	 	CDK5R1,DACT1,PRKCQ,ITGA4,DEPTOR,LINGO2	6	
Cellular Development, Cellular Growth and Proliferation, Renal and Urological System Development and Function	cell proliferation	Cell proliferation of kidney cell lines	9.36E-03	 	 	 	 	QPCT,SALL4,CHKA	3	
Cell-To-Cell Signaling and Interaction	aggregation	Aggregation of cells	9.41E-03	 	 	 	 	DMTN,CDK5R1,PRKCQ,UBASH3B	4	
Cellular Function and Maintenance, Hematological Disease, Hematological System Development and Function, Tissue Development	function	Abnormal function of dense granule in blood platelets	9.42E-03	 	 	 	 	PRKCQ	1	
Developmental Disorder, Tissue Morphology	abnormal morphology	Abnormal morphology of dilated allantois	9.42E-03	 	 	 	 	ITGA4	1	
Embryonic Development, Nervous System Development and Function, Ophthalmic Disease, Organ Development, Organ Morphology, Organismal Development, Organismal Injury and Abnormalities, Tissue Development, Visual System Development and Function	abnormal morphology	Abnormal morphology of disorganized outer nuclear layer	9.42E-03	 	 	 	 	MAP1B	1	
Connective Tissue Development and Function, Connective Tissue Disorders, Organ Morphology, Organismal Development, Organismal Injury and Abnormalities, Skeletal and Muscular Disorders, Skeletal and Muscular System Development and Function, Tissue Development	abnormal morphology	Abnormal morphology of ilium	9.42E-03	 	 	 	 	DACT1	1	
Nervous System Development and Function, Neurological Disease, Organ Morphology, Organismal Development, Organismal Injury and Abnormalities	abnormal morphology	Abnormal morphology of inferior olivary nucleus	9.42E-03	 	 	 	 	MAP1B	1	
Cell-To-Cell Signaling and Interaction, Cellular Compromise, Tumor Morphology	adhesion	Adhesion of small cell lung cancer cells	9.42E-03	 	 	 	 	ITGA4	1	
Cell Cycle	G0/G1 phase transition	Arrest in G0/G1 phase transition of leukemia cell lines	9.42E-03	 	 	 	 	CHKA	1	
Cell-To-Cell Signaling and Interaction	binding	Binding of Escherichia coli 25922	9.42E-03	 	 	 	 	TFPI2	1	
Cell-To-Cell Signaling and Interaction, Hematological System Development and Function, Immune Cell Trafficking, Inflammatory Response	binding	Binding of monocyte-derived dendritic cells	9.42E-03	 	 	 	 	ITGA4	1	
Cellular Compromise	degradation	Degradation of autophagosomes	9.42E-03	 	 	 	 	ATP13A2	1	
Cell-To-Cell Signaling and Interaction	delamination	Delamination of Purkinje's layer of cerebellum	9.42E-03	 	 	 	 	CDK5R1	1	
Carbohydrate Metabolism, Molecular Transport, Small Molecule Biochemistry	deposition	Deposition of proteoglycan	9.42E-03	 	 	 	 	B3GAT1	1	
Digestive System Development and Function, Embryonic Development, Organ Development, Organismal Development, Tissue Development	development	Development of anorectum	9.42E-03	 	 	 	 	SALL4	1	
Nervous System Development and Function, Tissue Development	development	Development of fiber tract	9.42E-03	 	 	 	 	MAP1B	1	
Cancer, Cellular Growth and Proliferation, Organismal Functions, Organismal Injury and Abnormalities, Tumor Morphology	inhibition	Inhibition of mammary tumor cells	9.42E-03	 	 	 	 	ATP9A	1	
Organ Morphology, Organismal Injury and Abnormalities, Reproductive System Development and Function, Reproductive System Disease	lack	Lack of external genitalia	9.42E-03	 	 	 	 	DACT1	1	
Cell Morphology, Cellular Development, Embryonic Development, Nervous System Development and Function, Tissue Development	lamination	Lamination of neurons	9.42E-03	 	 	 	 	CDK5R1	1	
Cell Morphology, Cellular Assembly and Organization, Cellular Compromise, Cellular Function and Maintenance	loss	Loss of microtubules	9.42E-03	 	 	 	 	MAP1B	1	
Nervous System Development and Function	memory extinction	Memory extinction	9.42E-03	 	 	 	 	CDK5R1	1	
Cellular Movement	mobility	Mobility of embryonic cell lines	9.42E-03	 	 	 	 	DMTN	1	
Digestive System Development and Function, Embryonic Development, Organismal Development, Tissue Development	morphogenesis	Morphogenesis of embryonic hindgut	9.42E-03	 	 	 	 	DACT1	1	
Neurological Disease, Organismal Injury and Abnormalities	pharmacologically induced seizure	Pharmacologically induced seizure	9.42E-03	 	 	 	 	GRIA4	1	
Tissue Morphology	quantity	Quantity of E. coli	9.42E-03	 	 	 	 	TFPI2	1	
Tissue Morphology	quantity	Quantity of acute myeloblastic leukemia cells	9.42E-03	 	 	 	 	SALL4	1	
Cell-To-Cell Signaling and Interaction, Cellular Movement	recruitment	Recruitment of leukemia cell lines	9.42E-03	 	 	 	 	ITGA4	1	
Gastrointestinal Disease, Inflammatory Disease	Crohn disease	Refractory Crohn disease	9.42E-03	 	 	 	 	ITGA4	1	
Cancer, Organismal Injury and Abnormalities, Reproductive System Disease	tumorigenesis	Tumorigenesis of reproductive tract	9.63E-03	 	 	 	 	SALL4,PRKCQ,PIK3R5,TFPI2,SLC16A3,LINGO2,ATP9A,KIF1B,QPCT,ATP10B,DACT1,CHD9,SPAG1,MAP1B,SPATA6,ITGA4,FRMD4B,GRIA4,ANKS1B,ESRP1	20	
Cellular Assembly and Organization	binding	Binding of cellular membrane	9.82E-03	 	 	 	 	DMTN,PRKCQ	2	
Cancer, Organismal Injury and Abnormalities, Reproductive System Disease	female genital neoplasm	Female genital neoplasm	9.86E-03	 	 	 	 	SALL4,PRKCQ,PIK3R5,TFPI2,SLC16A3,LINGO2,ATP9A,KIF1B,QPCT,ATP10B,DACT1,CHD9,SPAG1,MAP1B,SPATA6,ITGA4,FRMD4B,GRIA4,ANKS1B,ESRP1	20	
Cell Signaling, Molecular Transport, Vitamin and Mineral Metabolism	mobilization	Mobilization of Ca2+	1.00E-02	 	 	 	 	DMTN,PRKCQ,RGS17,SH3BP5	4	
Cellular Movement	invasion	Invasion of tumor cell lines	1.03E-02	 	 	 	 	GSE1,CDK5R1,PRKCQ,PIK3R5,TFPI2,ITGA4,ESRP1	7	
Cell-To-Cell Signaling and Interaction, Connective Tissue Development and Function	adhesion	Adhesion of fibroblast cell lines	1.03E-02	 	 	 	 	DMTN,CDK5R1	2	
Cellular Movement	transmigration	Transmigration of myeloid cells	1.03E-02	 	 	 	 	PRKCQ,ITGA4	2	
Cellular Movement, Hematological System Development and Function, Immune Cell Trafficking	cell movement	Cell movement of mononuclear leukocytes	1.03E-02	 	 	 	 	QPCT,PRKCQ,ITGA4,DEPTOR,IL17RB	5	
Cell-To-Cell Signaling and Interaction, Hematological System Development and Function, Inflammatory Response	aggregation	Aggregation of blood platelets	1.07E-02	 	 	 	 	DMTN,PRKCQ,UBASH3B	3	
Cellular Movement, Nervous System Development and Function	guidance	Guidance of axons	1.07E-02	 	 	 	 	CDK5R1,PRKCQ,DPYSL5	3	
Cell Morphology, Cellular Assembly and Organization	morphology	Morphology of filaments	1.08E-02	 	 	 	 	DMTN,MAP1B	2	
Developmental Disorder, Embryonic Development, Organismal Development, Tissue Morphology	abnormal morphology	Abnormal morphology of hindgut	1.13E-02	 	 	 	 	DACT1	1	
Cell Morphology, Nervous System Development and Function, Neurological Disease, Tissue Morphology	abnormal morphology	Abnormal morphology of serotonergic neurons	1.13E-02	 	 	 	 	NKX2-2	1	
Developmental Disorder, Embryonic Development, Organismal Development, Organismal Injury and Abnormalities, Reproductive System Development and Function, Reproductive System Disease, Tissue Morphology	abnormal morphology	Abnormal morphology of urogenital sinus	1.13E-02	 	 	 	 	DACT1	1	
Developmental Disorder, Hereditary Disorder, Organismal Injury and Abnormalities, Reproductive System Disease	androgen insensitivity	Androgen insensitivity	1.13E-02	 	 	 	 	FRMD4B	1	
Cell Death and Survival	apoptosis	Apoptosis of basophils	1.13E-02	 	 	 	 	IL17RB	1	
Cancer, Cell-To-Cell Signaling and Interaction, Organismal Injury and Abnormalities	binding	Binding of chronic lymphocytic leukemia cells	1.13E-02	 	 	 	 	ITGA4	1	
Cell-To-Cell Signaling and Interaction	binding	Binding of cord blood cells	1.13E-02	 	 	 	 	ITGA4	1	
Cardiovascular Disease, Organismal Injury and Abnormalities	bleeding	Bleeding of heart	1.13E-02	 	 	 	 	ITGA4	1	
Cell Morphology, Cellular Compromise	deformability	Deformability of red blood cells	1.13E-02	 	 	 	 	DMTN	1	
Nervous System Development and Function, Neurological Disease, Organ Morphology, Organismal Development, Organismal Injury and Abnormalities	arrangement	Ectopic arrangement of cerebellar granule cell	1.13E-02	 	 	 	 	CDK5R1	1	
Cardiovascular System Development and Function, Connective Tissue Development and Function, Embryonic Development, Organ Development, Organismal Development, Tissue Development	formation	Formation of epicardium	1.13E-02	 	 	 	 	ITGA4	1	
Cellular Growth and Proliferation, Hematological System Development and Function	inhibition	Inhibition of monocytes	1.13E-02	 	 	 	 	ITGA4	1	
Cell Morphology, Developmental Disorder, Embryonic Development, Organismal Development, Tissue Morphology	lack	Lack of trophoblast giant cells	1.13E-02	 	 	 	 	SALL4	1	
Gastrointestinal Disease, Inflammatory Disease	Crohn disease	Moderate Crohn disease	1.13E-02	 	 	 	 	ITGA4	1	
Auditory Disease, Inflammatory Disease, Organismal Injury and Abnormalities	otitis media with effusion	Otitis media with effusion	1.13E-02	 	 	 	 	SALL4	1	
Endocrine System Development and Function, Organ Morphology, Tissue Morphology	quantity	Quantity of gamma cells	1.13E-02	 	 	 	 	NKX2-2	1	
Embryonic Development, Hair and Skin Development and Function, Organ Development, Organismal Development, Tissue Development	re-epithelialization	Re-epithelialization of skin	1.13E-02	 	 	 	 	DMTN	1	
Gastrointestinal Disease, Inflammatory Disease	Crohn disease	Severe Crohn disease	1.13E-02	 	 	 	 	ITGA4	1	
Cellular Movement	migration	Migration of myeloid cells	1.14E-02	 	 	 	 	PRKCQ,PIK3R5,ITGA4	3	
Cancer, Gastrointestinal Disease, Organismal Injury and Abnormalities	gastroesophageal adenocarcinoma	Gastroesophageal adenocarcinoma	1.14E-02	 	 	 	 	GSE1,ATP9A,SPAG1,RGS17,TFPI2,ITGA4,DEPTOR,CHKA,ESRP1,LINGO2	10	
Nervous System Development and Function, Neurological Disease, Organ Morphology, Organismal Development, Organismal Injury and Abnormalities	abnormal morphology	Abnormal morphology of Purkinje's layer of cerebellum	1.18E-02	 	 	 	 	CDK5R1,MAP1B	2	
