Pathway	pVal	zScore	Genes	type	comparison
tetrachlorodibenzodioxin Signaling	2.25414480482627	FALSE	AKR1A1,BMP4,CCN1,CDH13,CEBPB,CHST2,EGFR,ENHO,ERBB3,ITGA5,JAK2,JUN,LYST,MMP14,MMP15,PCSK2,PJA1,S1PR1,SERPINH1,SLCO3A1,STC2,TIMELESS,TIPARP,VEGFA	Upstream	Intersect
VDR Signaling	2.24718356881173	FALSE	APC,CCND2,CD44,CEBPB,COL4A1,COL4A2,CSF1,EGFR,GADD45A,GPD1,ICAM1,IGFBP5,JUN,LBH,NUPR1,TXNIP,VEGFA	Upstream	Intersect
Sb202190 Signaling	2.24260397120698	FALSE	CCL2,CCND2,CEBPB,CFTR,HAPLN1,ICAM1,MMP2,P4HA1,PHLDA1,TIMP2,VEGFA	Upstream	Intersect
sphingosine-1-phosphate Signaling	2.23957751657679	FALSE	ACAN,CCL2,CD44,EGFR,ICAM1,JUN,KDR,MMP14,S1PR1	Upstream	Intersect
EGR3 Signaling	2.23882418684427	FALSE	BCL6,BHLHE40,INSC,JUN,SOX9,ZNF292	Upstream	Intersect
CXCL12 Signaling	2.23284413391782	FALSE	ATRX,BMP6,CA2,CCL2,CD44,CD47,DLX5,DOCK9,EGFR,ICAM1,JUN,KIT,MMP14,MMP2,SP7	Upstream	Intersect
AGT Signaling	2.2298847052129	FALSE	APLN,ARHGEF9,BMP6,CASP3,CCL2,CCND2,CD44,CDH13,COL4A1,EDNRA,EFNB2,EGFR,ETV1,GALNT13,HBEGF,ICAM1,IGFBP5,ITGA5,JUN,MMP2,PALLD,SEMA6A,SNCA,TLN2,TXNIP,USP9X,VEGFA,WNK4	Upstream	Intersect
HIC1 Signaling	2.21824462534753	FALSE	CA2,CDO1,FADS1,SLC7A11,SMPDL3A,SOX9,TMEM47	Upstream	Intersect
ABT-737 Signaling	2.21824462534753	FALSE	CEBPB,GADD45A,IL11,PMAIP1	Upstream	Intersect
CYP2J2 Signaling	2.21824462534753	FALSE	CD44,EGFR,ICAM1,NFKBIA	Upstream	Intersect
FBN1 Signaling	2.21824462534753	FALSE	CCN1,COL4A2,MMP2,TIMP3	Upstream	Intersect
LIPG Signaling	2.21824462534753	FALSE	ABCA1,CCL2,CSF1,VEGFA	Upstream	Intersect
MED12 Signaling	2.21824462534753	FALSE	ASCL1,BMP4,NEUROG2,SUSD2	Upstream	Intersect
PCDH11Y Signaling	2.21824462534753	FALSE	AXIN2,BMP4,CD44,JUN	Upstream	Intersect
SCX Signaling	2.21824462534753	FALSE	ACAN,HAPLN1,SOX9,TIMP3	Upstream	Intersect
ALOX15 Signaling	2.21824462534753	FALSE	ABCA1,AXIN2,ICAM1,JUN,MMP2	Upstream	Intersect
Fgf Signaling	2.21824462534753	FALSE	JUN,KDR,MMP2,SPRY4,STAT1	Upstream	Intersect
HLX Signaling	2.21824462534753	FALSE	CD34,CD44,ICAM1,JUN,PAPPA	Upstream	Intersect
reactive oxygen species Signaling	2.21681130892474	FALSE	CASP3,CCL2,EGFR,EIF4EBP1,ERBB3,GADD45A,HBEGF,ICAM1,JUN,PMAIP1,VEGFA	Upstream	Intersect
ATP7A Signaling	2.21324857785444	FALSE	CCL2,PTK2,VEGFA	Upstream	Intersect
U46619 Signaling	2.21324857785444	FALSE	CCL2,MMP14,TIMP2	Upstream	Intersect
enzalutamide Signaling	2.21324857785444	FALSE	GDAP1,HOMER2,SLC45A3	Upstream	Intersect
orlistat Signaling	2.21324857785444	FALSE	CCL2,ICAM1,VEGFA	Upstream	Intersect
tyrphostin AG 1296 Signaling	2.21324857785444	FALSE	CD38,ICAM1,JUN	Upstream	Intersect
flutamide Signaling	2.20901152491118	FALSE	CASP3,CCN1,CRH,DCX,DDX25,GPD1,KDR,ME1,SLCO3A1	Upstream	Intersect
plicamycin Signaling	2.20620961530918	FALSE	ABCA1,CCL2,EGFR,EPS8,GJB2,GPD1,KDR,PMAIP1,PRKDC,SEMA7A	Upstream	Intersect
dinoprost Signaling	2.20065945054642	FALSE	ANXA4,ATP2A2,CCND2,EGFR,JUN,NFIL3,TIMP3,VEGFA	Upstream	Intersect
IL1A Signaling	2.19382002601611	FALSE	CA2,CCL2,CCN1,CD44,CSF1,HDC,ICAM1,IGFBP5,IL11,ITGA5,JUN,KIT,MMP14,MMP2,NFKBIA,RHCG,TOX3	Upstream	Intersect
ADRA1B Signaling	2.19246497193115	FALSE	ARC,CEBPB,JUN,MYLPF,PRRX1,VEGFA	Upstream	Intersect
bicalutamide Signaling	2.19246497193115	FALSE	DDIT4,DNMT3A,MMP2,NCOR1,PMEPA1,SEC24D	Upstream	Intersect
cyclosporin A Signaling	2.18641901143181	FALSE	ATP8A2,CADM3,CASP3,CCL2,CD44,COL4A2,DDIT4,EDNRA,EGFR,GFAP,HERPUD1,ICAM1,IQGAP2,JUN,KDR,LAMA3,MMP14,MMP2,NFKBIA,NRCAM,PRKCA,RFTN1,SERPINH1,SLC8A3,VEGFA,VPS4B,XAF1	Upstream	Intersect
3-deazaneplanocin Signaling	2.17979854051436	FALSE	CEBPB,NUPR1,PJA1,PRKCA,SLC7A2,TIMP3,USP53	Upstream	Intersect
TYROBP Signaling	2.17979854051436	FALSE	CCL2,ICAM1,IL13RA1,ITGA5,SFT2D2,SLC1A5,TMEM106A	Upstream	Intersect
FGFR1 Signaling	2.1791420105603	FALSE	BMP4,CCND2,DDX25,EIF4EBP1,FGFR3,IL11,JUN,MMP14,NEUROG2	Upstream	Intersect
15-deoxy-delta-12,14 -PGJ 2 Signaling	2.17263072694617	FALSE	CASP3,CAV2,CCL2,CCND2,CIITA,GADD45A,HTRA3,ICAM1,JUN,KDR,NFKBIA,P4HA1,STAT1,VEGFA	Upstream	Intersect
FMR1 Signaling	2.1681302257195	FALSE	ARC,CEND1,GRM3,NAAA,PCDH10,PCLO,RAB26,RPRM,SLC1A2,SLC29A1,SMOC1,SPON1	Upstream	Intersect
SIRT1 Signaling	2.16241156176449	FALSE	ABCA1,ACAN,ANXA4,APLN,CCND2,CEBPB,CMPK2,CNR1,CNTN6,CRH,FGFR3,GADD45A,HIVEP3,ICAM1,MMP2,NCAM2,PCSK2,PTN,RGS16,SFRP5,SLC29A1,SLC7A11,STAT1,TIMP2,TIMP3	Upstream	Intersect
green tea polyphenol Signaling	2.16178077809237	FALSE	CASP3,ICAM1,JUN,MMP2,VEGFA	Upstream	Intersect
8-bromo-cAMP Signaling	2.15242734085789	FALSE	ABCA1,CEBPB,CRH,DDX25,DIO2,EGFR,GFAP,HPGD,JUN,KDR,NFIL3,SLC1A2,TIMP2,VEGFA	Upstream	Intersect
lysophosphatidylinositol Signaling	2.14752000636314	FALSE	CCL2,CFTR,CNR1,ICAM1,IL33,PLCE1	Upstream	Intersect
TAL1 Signaling	2.14630178822383	FALSE	BCL6,DNMBP,HIVEP3,ICAM1,JUN,KIT,LRRN3,LYST,MEST,NR4A3,PTGER4,RAB33A,RAPGEF5,SLC4A11,TMEFF1,ZNF827	Upstream	Intersect
CCN3 Signaling	2.1438755557577	FALSE	BMP4,CCL2,MMP2,SP7	Upstream	Intersect
ETS Signaling	2.1438755557577	FALSE	CHI3L1,CRH,HPGD,ICAM1	Upstream	Intersect
IPMK Signaling	2.1438755557577	FALSE	CCN1,CSRP1,FLNC,JUN	Upstream	Intersect
cyclic AMP Signaling	2.14206473528057	FALSE	ABCA1,ADRA2A,AFAP1L2,ARC,CA2,CCL2,CCND2,CEBPB,CRH,DCT,HBEGF,IGFBP5,IL33,JUN,KDR,MEST,SOX9,STAT1	Upstream	Intersect
maneb Signaling	2.14206473528057	FALSE	ATP8A2,BICD1,KCNA2,LRP4,NFIB,PLCE1,ZHX3	Upstream	Intersect
Hdac Signaling	2.13489602535887	FALSE	ARC,BCL6,CRH,EDNRA,EGFR,HPGD,JUN,KLF10,LRP4,MMP14,ONECUT2,TIMELESS,TXNIP	Upstream	Intersect
PD173074 Signaling	2.13430394008393	FALSE	CCND2,CEBPB,DUSP6,HOPX,LCP1,MFAP5,NUPR1,PAPPA2	Upstream	Intersect
TEAD4 Signaling	2.13430394008393	FALSE	BMP4,CCN1,EDNRA,FIBIN,FJX1,IGFBP5,JUN,VEGFA	Upstream	Intersect
(-)-isoproterenol Signaling	2.13371266091581	FALSE	CD44,MMP2	Upstream	Intersect
1,1-diethyl-2-hydroxy-2-nitrosohydrazine Signaling	2.13371266091581	FALSE	GADD45A,NFKBIA	Upstream	Intersect
1-O-hexadecyl-2-N-methylcarbamol-sn-glycerol-3-phosphocholine Signaling	2.13371266091581	FALSE	MMP14,MMP2	Upstream	Intersect
CCNA1 Signaling	2.13371266091581	FALSE	MMP2,VEGFA	Upstream	Intersect
CFL1 Signaling	2.13371266091581	FALSE	ICAM1,JUN	Upstream	Intersect
CSTB Signaling	2.13371266091581	FALSE	CEBPB,GFAP	Upstream	Intersect
EGFL7 Signaling	2.13371266091581	FALSE	ICAM1,NFKBIA	Upstream	Intersect
FBLN2 Signaling	2.13371266091581	FALSE	MMP2,VEGFA	Upstream	Intersect
GIT1 Signaling	2.13371266091581	FALSE	MMP2,PTK2	Upstream	Intersect
GJB6 Signaling	2.13371266091581	FALSE	GJB1,GJB2	Upstream	Intersect
HMX2 Signaling	2.13371266091581	FALSE	BMP4,DLX5	Upstream	Intersect
HSPB6 Signaling	2.13371266091581	FALSE	CCL2,ICAM1	Upstream	Intersect
SERPINB7 Signaling	2.13371266091581	FALSE	CCL2,ICAM1	Upstream	Intersect
YAP/TAZ Signaling	2.13371266091581	FALSE	CCN1,PSAT1	Upstream	Intersect
ZKSCAN3 Signaling	2.13371266091581	FALSE	CCND2,VEGFA	Upstream	Intersect
ZNF24 Signaling	2.13371266091581	FALSE	CCND2,MMP2	Upstream	Intersect
aluminum hydroxide Signaling	2.13371266091581	FALSE	CD34,ICAM1	Upstream	Intersect
colfosceril palmitate Signaling	2.13371266091581	FALSE	CCL2,ICAM1	Upstream	Intersect
ibotenic acid Signaling	2.13371266091581	FALSE	CRH,JUN	Upstream	Intersect
marimastat Signaling	2.13371266091581	FALSE	HBEGF,MMP14	Upstream	Intersect
miR-379-5p (and other miRNAs w/seed GGUAGAC) Signaling	2.13371266091581	FALSE	BMP6,VEGFA	Upstream	Intersect
phenylacetic acid Signaling	2.13371266091581	FALSE	MMP2,TIMP2	Upstream	Intersect
zibotentan Signaling	2.13371266091581	FALSE	EDNRA,EGFR	Upstream	Intersect
STAT4 Signaling	2.12842706445412	FALSE	ALDOC,ARFGAP3,CCL2,DAP,DAPK2,ITIH5,MAGED1,P4HA2,PKP2,PLOD2,RGS16,SMPDL3A,STAT1,STC2,TUBB2B,VEGFA	Upstream	Intersect
IRS1 Signaling	2.11861534322943	FALSE	BMP6,CEBPB,COL4A1,COL4A2,EFNB2,MMP14,MYLPF,NFKBIA,TGFBI,TNNI1,VEGFA	Upstream	Intersect
IKBKB Signaling	2.11463877996849	FALSE	ABCA1,CCL2,CD44,CDH13,CEBPB,CSF1,DUSP6,GADD45A,ICAM1,IL11,LMNB1,MMP2,NFKBIA,OGN,RAG1,RGS16,TIMP2,TIMP3,VEGFA	Upstream	Intersect
AGN194204 Signaling	2.11069829749369	FALSE	ABCA1,ANAPC5,CA2,CSRP1,CYP26B1,DOCK8,GADD45A,HIC1,HTRA3,IL11,IL33,LDB3,PHLDA1,PPL,SLC3A2,WNK4	Upstream	Intersect
andrographolide Signaling	2.1073489661227	FALSE	CASP3,CNR1,EGFR,ICAM1,OXTR	Upstream	Intersect
ALOX12 Signaling	2.1001794975729	FALSE	JUN,MMP2,VEGFA	Upstream	Intersect
ANGPTL4 Signaling	2.1001794975729	FALSE	ACAN,DGAT2,STAT1	Upstream	Intersect
CIC Signaling	2.1001794975729	FALSE	ETV1,MMP24,SPRY4	Upstream	Intersect
ETV6 Signaling	2.1001794975729	FALSE	CASP3,SPRY4,VEGFA	Upstream	Intersect
HSPB8 Signaling	2.1001794975729	FALSE	BMP4,CCL2,ICAM1	Upstream	Intersect
JUP Signaling	2.1001794975729	FALSE	AXIN2,NRCAM,SATB1	Upstream	Intersect
SR 144528 Signaling	2.1001794975729	FALSE	CCL2,ICAM1,NFKBIA	Upstream	Intersect
miR-126a-5p (and other miRNAs w/seed AUUAUUA) Signaling	2.1001794975729	FALSE	KIT,SLC45A3,VEGFA	Upstream	Intersect
CCR2 Signaling	2.09963287134353	FALSE	CCL2,COL4A1,COL4A2,CSF1,MMP2,OGN,P4HA1,TGFBI,TIMP2,TIMP4	Upstream	Intersect
HGF Signaling	2.09745322068601	FALSE	CCL2,CCN1,CD44,CITED2,COL4A1,CSF1,DUSP6,EFNB2,GAB1,GRB14,HBEGF,HOMER1,ICAM1,IL11,MCM5,MMP14,MMP2,NR4A3,NRCAM,PHLDA1,PRKDC,RGS20,SLC1A2,SP7,ST14,TIMP3,TRIB1,TRIB2,VEGFA	Upstream	Intersect
androgen Signaling	2.09312646527793	FALSE	AXIN2,BMP4,BMP6,CA2,CD44,COL4A2,DNMT3A,ERBB3,FUT9,IGFBP5,JUN,NFKBIA,SOX9	Upstream	Intersect
BMP6 Signaling	2.09205147838773	FALSE	BMP4,CD44,DLX5,HBEGF,ITGA5,PMEPA1,SAP30,SMARCA1,VEGFA	Upstream	Intersect
PD98059 Signaling	2.09044397075882	FALSE	ABCA1,BCL6,CA2,CASP3,CCL2,CCND2,CD44,CEBPB,COL4A1,CRH,DHRS3,DIO2,DUSP6,EGFR,GADD45A,GAS7,HBEGF,HPGD,ICAM1,JUN,LAD1,LAMA3,LIPG,MMP14,MMP2,PHLDA1,SLC3A2,SP7,TIMP2,TNNI1,TXNIP,VEGFA	Upstream	Intersect
atorvastatin Signaling	2.08144546944973	FALSE	ABCA1,BMP6,CCL2,CCN1,EDNRA,ENPP3,ICAM1,IL17RD,JUN,LIPG,MMP2,S100B,SLCO1C1,TMEM106A,VEGFA	Upstream	Intersect
MAP3K8 Signaling	2.0783135245164	FALSE	CIITA,DUSP6,GAB1,JUN,LAD1,PTGER4,SBK1,SNN,TIMELESS,TUBB2B,TXNIP,ZC3H6	Upstream	Intersect
tacrolimus Signaling	2.07520400420209	FALSE	CASP3,CCL2,DCX,DOCK9,ETV1,GPRC5B,HOMER2,IL33,JUN,LBH,MARCKSL1,NFKBIA,OLFM3,PRICKLE1,PTPRJ,SLC8A3,TMEFF1	Upstream	Intersect
PDX1 Signaling	2.07417242537526	FALSE	ATP2A2,CD44,CDO1,DNAJC10,DUSP6,EIF4EBP1,GFAP,HAP1,JUN,KLF10,NKX6-1,PHGDH,PMAIP1,TXNIP	Upstream	Intersect
ERBB3 Signaling	2.07365755337434	FALSE	CCN1,CCND2,CD47,EGFR,ERBB3,HBEGF,IGFBP5,PHGDH,TIMP3,VEGFA	Upstream	Intersect
mir-9 Signaling	2.07314329105031	FALSE	BCL6,CAMTA1,JAK2,NR2E1	Upstream	Intersect
RARB Signaling	2.07058107428571	FALSE	ASCL1,CYP26B1,DHRS3,EGFR,GADD45A,HOXA1,ICAM1,JUN,SATB1,STAT1,VEGFA	Upstream	Intersect
Go 6976 Signaling	2.068542129311	FALSE	ABCA1,BMP6,ITGA5,MMP2,NFKBIA,PRKCA,SP7	Upstream	Intersect
26s Proteasome Signaling	2.0565054840939	FALSE	ADARB2,BHLHE22,CCL2,EGFR,GFAP,HBEGF,ICAM1,PRKCA,PRKDC,S1PR1,STAT1,TXNIP	Upstream	Intersect
DNMT3A Signaling	2.0565054840939	FALSE	APLN,CD38,CNR1,EDNRA,ENPP6,HOXA1,MYL2,RGS16,S1PR1,SERPINH1,ST14,TNNI1	Upstream	Intersect
ACVRL1 Signaling	2.05551732784983	FALSE	EFNB2,ICAM1,KDR,STAT1,VEGFA	Upstream	Intersect
Ap2 Signaling	2.05551732784983	FALSE	ERBB3,ICAM1,KIT,MMP2,VEGFA	Upstream	Intersect
CRNDE Signaling	2.05551732784983	FALSE	DUSP6,EGFR,FGFR3,GAB1,VEGFA	Upstream	Intersect
NOS2 Signaling	2.05502409158795	FALSE	ATP2A2,CASP3,CCL2,CD44,CHI3L1,COL4A1,GPD1,KDR,MCM5,MYL2,NFKBIA,SERPINH1,SLC1A5,VEGFA	Upstream	Intersect
STAT5A Signaling	2.05354773498693	FALSE	ABCA1,AXIN2,BCL6,CASP3,CCND2,CEBPB,GADD45A,GASK1B,GJB1,ICAM1,KIT,KLF10,MYL2,SERP2,SH3GL2,TGFBI,TIMP4,TNNI1,TXNIP	Upstream	Intersect
PP2/AG1879 tyrosine kinase inhibitor Signaling	2.03905380426617	FALSE	CCL2,CD38,EGFR,EPHA3,ICAM1,JAK2,PTPRJ,VEGFA	Upstream	Intersect
SGK1 Signaling	2.03338901331807	FALSE	CFTR,HBEGF,KCNA2,SCN5A,SLC1A2,SLC1A5,SLC3A2	Upstream	Intersect
miR-122-5p (miRNAs w/seed GGAGUGU) Signaling	2.03338901331807	FALSE	ATP11A,ATP1A2,FAM117B,GALNT10,MECP2,SLC7A11,TRIB1	Upstream	Intersect
vitamin E Signaling	2.03338901331807	FALSE	ACAN,CCL2,CD44,MMP14,MMP2,NFIL3,VEGFA	Upstream	Intersect
PAX6 Signaling	2.02733440773389	FALSE	ASCL1,CCND2,CDH6,CENPN,CUX2,EFNB2,FABP7,FUT9,GAB1,NKX6-1,OFD1,PCSK2,SEMA5A,SNCA,VEGFA	Upstream	Intersect
Tlr Signaling	2.02319166266193	FALSE	BCL6,CCL2,HBEGF,ICAM1,IL33,NFKBIA,P2RX4,RGS16,RGS20,STAT1	Upstream	Intersect
IGFBP2 Signaling	2.01999662841625	FALSE	CASP3,COL11A1,EGFR,ITGA5,MMP2,RBMS3	Upstream	Intersect
TIMP3 Signaling	2.01999662841625	FALSE	BMP4,CEBPB,JUN,KIT,MMP2,STAT1	Upstream	Intersect
INSR Signaling	2.01727661233145	FALSE	ARHGEF2,CCL2,CCND2,DDR2,FLNC,GADD45A,HBEGF,IL11,ITGA5,KIT,KLF10,LCP1,MARCKSL1,MCM5,MMP2,OGN,PHLDA1,PTPRN,RGS16,RTN2,SATB1,SKAP2,SLC29A1,TNNI1	Upstream	Intersect
CREM Signaling	2.01367622294923	FALSE	ABCA1,ANXA4,ARC,ATP2A2,BHLHE40,CCND2,CEBPB,DIO2,MEST,NFIL3,TIPARP,VEGFA	Upstream	Intersect
cycloheximide Signaling	2.01144104312138	FALSE	BEX3,CCL2,CCN1,CD38,CD44,CEBPB,CITED2,COL5A1,CSF1,DDIT4,DIO2,EGFR,GADD45A,GAS7,HBEGF,ICAM1,IGFBP5,JUN,MMP2,NFKBIA,OGN,PMAIP1,VEGFA	Upstream	Intersect
BCL6 Signaling	2.0096611452124	FALSE	ACAN,BCL6,CCL2,CCND2,CD44,CIITA,CSF1,CUX2,DUSP6,GADD45A,HAPLN1,IL13RA1,LBH,SEPTIN8,SOX9	Upstream	Intersect
KITLG Signaling	2.00744648216786	FALSE	CA2,CASP3,CCL2,CREG1,CSF1,EFNB2,GFAP,IL11,KDR,KIT,MID1IP1,MMP2,NFKBIA,PRKCA,SLC25A12,TXNIP	Upstream	Intersect
NFAT (complex) Signaling	2.00612308505879	FALSE	CCL2,ICAM1,IL33,SLC1A2	Upstream	Intersect
chelerythrine Signaling	2.00612308505879	FALSE	CASP3,ICAM1,NFKBIA,VEGFA	Upstream	Intersect
daporinad Signaling	2.00612308505879	FALSE	BHLHE40,CCL2,CEBPB,LMNB1	Upstream	Intersect
FGFR3 Signaling	2.00480370840282	FALSE	BMP4,DUSP6,GFAP,NEUROG2,SOX9	Upstream	Intersect
KDM3A Signaling	2.00480370840282	FALSE	CCL2,CCN1,FLNC,IL33,PLOD2	Upstream	Intersect
MTDH Signaling	2.00480370840282	FALSE	DPYD,HOXA1,ME1,MMP2,SLC1A2	Upstream	Intersect
XDH Signaling	2.00480370840282	FALSE	ABCA1,CEBPB,MMP14,MMP2,TIMP2	Upstream	Intersect
SYVN1 Signaling	2.0017406615763	FALSE	ACSL3,BHLHE40,CD44,DIO2,DPYD,PTPRJ,SLC1A5,SLC3A2,SLC7A2,SLC7A5,VAMP7	Upstream	Intersect
Collagen type I (complex) Signaling	2	FALSE	EIF4EBP1,KDR,MMP14,MMP2,PLOD2,PRRX1,TIMP2	Upstream	Intersect
DKK1 Signaling	2	FALSE	AXIN2,BMP4,BMP6,CD44,LBH,SOX9,SP7	Upstream	Intersect
nicotine Signaling	2	FALSE	ACAN,CA2,CACNA2D1,CASP3,CCL2,CCND2,CD44,CNTN1,GRPR,HOMER1,ICAM1,KDR,MMP2,STAT1	Upstream	Intersect
Collagen Alpha1 Signaling	1.99567862621736	FALSE	EGFR,MMP2,TIMP2	Upstream	Intersect
RV 538 Signaling	1.99567862621736	FALSE	ABCA1,GFAP,ICAM1	Upstream	Intersect
CHUK Signaling	1.99139982823808	FALSE	CCL2,CDH13,CEBPB,CSF1,DUSP6,ICAM1,IL11,KLF10,MFAP5,MMP2,NFKBIA,OGN,RGS16,TIMP3,VEGFA	Upstream	Intersect
troglitazone Signaling	1.98716277529483	FALSE	ABCA1,APC,AXIN2,CAV2,CCL2,CCND2,CIITA,COL4A1,CTNNAL1,DHRS3,G0S2,GADD45A,GPD1,HIPK2,ICAM1,JUN,LAMA3,ME1,NFKBIA,NKX6-1,NR4A3,P4HA1,VEGFA	Upstream	Intersect
carrageenan Signaling	1.97881070093006	FALSE	GFAP,ICAM1,JUN,KIT,NFKBIA,VEGFA	Upstream	Intersect
EPO Signaling	1.97881070093006	FALSE	ANK1,BCL6,BMP4,CA2,CASP3,CCND2,CREG1,CRH,JUN,KIT,LCP1,MID1IP1,MMP2,NFIB,NFKBIA,NUPR1,PRKCA,TXNIP,VEGFA	Upstream	Intersect
CFTR Signaling	1.97881070093006	FALSE	ABCA1,CFTR,EPHX2,FAAH,FADS1,HPGD,NFKBIA,STAT1	Upstream	Intersect
simvastatin Signaling	1.97469413473523	FALSE	ABCA1,ADCYAP1R1,ARHGEF2,CASP3,CCL2,CCN1,CCND2,CIITA,FADS1,ICAM1,KIT,MMP2,NFKBIA,STAT1,VEGFA	Upstream	Intersect
mir-155 Signaling	1.97469413473523	FALSE	BCL6,CCL2,CD47,CDC73,CEBPB,DYNC1I1,EGFR,IL13RA1,S1PR1,STAT1	Upstream	Intersect
FOXA1 Signaling	1.97061622231479	FALSE	ARHGEF9,CFTR,DCT,DCX,DSCAM,ERBB3,GRIN3A,NEUROG2,RPRM,SLC6A15,SOX9,TNNI1	Upstream	Intersect
NFKB1 Signaling	1.97061622231479	FALSE	BHLHE40,CCL2,CCN1,CCND2,CFTR,CHI3L1,CIITA,CSF1,DICER1,EGFR,GADD45A,ICAM1,NFKBIA,NR4A3,SOX9,SP7,STAT1,VEGFA	Upstream	Intersect
Map3k7 Signaling	1.96657624451305	FALSE	BHLHE40,BMP4,CASP3,CMPK2,HBEGF,JUN,NFKBIA	Upstream	Intersect
PLAU Signaling	1.96657624451305	FALSE	CCL2,CCN1,EGFR,ICAM1,KDR,PHLDA1,PTN	Upstream	Intersect
silibinin Signaling	1.96657624451305	FALSE	CASP3,CD38,CD44,MMP2,NFKBIA,TIMP2,VEGFA	Upstream	Intersect
trovafloxacin Signaling	1.96657624451305	FALSE	BHLHE40,CLDN14,EGFR,ICAM1,NFKBIA,PHLDA1,VEGFA	Upstream	Intersect
IKBKG Signaling	1.95860731484178	FALSE	ATP2A2,CDH13,CEBPB,CSF1,DUSP6,ICAM1,IL11,NFKBIA,OGN,RGS16,VEGFA	Upstream	Intersect
TERT Signaling	1.95860731484178	FALSE	DUSP6,EGFR,ICAM1,IL13RA1,IQGAP2,LIPG,MMP14,MMP2,NFKBIA,PLOD2,SPON1	Upstream	Intersect
QKI Signaling	1.95467702121334	FALSE	EGFR,FABP7,FZD4,GFAP,GPM6B	Upstream	Intersect
TCF4 Signaling	1.95467702121334	FALSE	ADA,ASCL1,AXIN2,BCL6,BEX3,BHLHE40,CASP3,CD38,DCT,DNAJC12,FKBP11,GRB14,IGFBP5,JAK2,JUN,LMO2,NEUROG2,OPTN,PACSIN1,PRDX4,SEC24D,SLC66A3,SOX9,TXNIP	Upstream	Intersect
5-O-mycolyl-beta-araf-(1->2)-5-O-mycolyl-alpha-araf-(1->1')-glycerol Signaling	1.95078197732982	FALSE	CCL2,CD44,CHST2,HBEGF,ICAM1,NR4A3,RGS16,SLC7A11	Upstream	Intersect
tosylphenylalanyl chloromethyl ketone Signaling	1.94309514866353	FALSE	CCL2,EPHX2,ICAM1,MMP2	Upstream	Intersect
Jnk Signaling	1.93930215964639	FALSE	ABCA1,ANXA5,APLN,BMF,CASP3,CCL2,CD44,GADD45A,ICAM1,IL11,JUN,MMP14,MMP2,PTK2,SP7	Upstream	Intersect
cisplatin Signaling	1.93181413825384	FALSE	ANK1,ANXA4,ANXA5,BMP4,CASP3,CCL2,CD44,CDO1,CSF1,DDIT4,DGKE,DHRS3,DICER1,DNMT3A,DUSP6,ERBB3,G0S2,GADD45A,GPR61,HAP1,HIC1,HIPK2,ICAM1,JUN,MMP2,NFKBIA,P4HA2,PCNX2,PHGDH,PMAIP1,PRKCA,PTK2,REV3L,RFTN1,SULF2,SUSD2,TIMP3,TRIO,TXNIP,USP6NL,ZNF334	Upstream	Intersect
JAK1 Signaling	1.93181413825384	FALSE	BMF,CCL2,CHI3L1,ICAM1,IL11,MMP2,STAT1	Upstream	Intersect
DMD Signaling	1.92445303860747	FALSE	ATP1B2,CACNA2D1,CAMTA1,CASQ1,CDH13,CYFIP2,DCX,GDAP1,GPD1,LDB3,MYLK2,PACSIN1,RAP1GAP2,SYNM,TNNI1	Upstream	Intersect
RAF1 Signaling	1.92445303860747	FALSE	BCL6,CA2,CD44,DHRS3,DIO2,DUSP6,HBEGF,HDC,JUN,LAD1,LAMA3,PHLDA1,TNNI1,TXNIP,VEGFA	Upstream	Intersect
ATPase Signaling	1.92081875395238	FALSE	ICAM1,MMP14	Upstream	Intersect
BW 245C Signaling	1.92081875395238	FALSE	ENPP3,GFAP	Upstream	Intersect
Erm Signaling	1.92081875395238	FALSE	CD44,ICAM1	Upstream	Intersect
FEZF2 Signaling	1.92081875395238	FALSE	BCL11B,BHLHE22	Upstream	Intersect
Gpcr Signaling	1.92081875395238	FALSE	EGFR,JUN	Upstream	Intersect
JV-1-65 hGHRH(1-29)NH2 Signaling	1.92081875395238	FALSE	EGFR,GRPR	Upstream	Intersect
LRP8 Signaling	1.92081875395238	FALSE	ABCA1,DAB1	Upstream	Intersect
NAA10 Signaling	1.92081875395238	FALSE	EGFR,VEGFA	Upstream	Intersect
PHGDH Signaling	1.92081875395238	FALSE	ARC,MMP2	Upstream	Intersect
RNF187 Signaling	1.92081875395238	FALSE	HBEGF,JUN	Upstream	Intersect
SEMA3F Signaling	1.92081875395238	FALSE	MMP2,VEGFA	Upstream	Intersect
TRIM29 Signaling	1.92081875395238	FALSE	CD44,PMAIP1	Upstream	Intersect
WNK4 Signaling	1.92081875395238	FALSE	CFTR,WNK4	Upstream	Intersect
allosamidin Signaling	1.92081875395238	FALSE	ABCA1,CCL2	Upstream	Intersect
cannabinoid drugs Signaling	1.92081875395238	FALSE	CNR1,ICAM1	Upstream	Intersect
ceftriaxone Signaling	1.92081875395238	FALSE	GFAP,SLC1A2	Upstream	Intersect
dynasore Signaling	1.92081875395238	FALSE	KDR,VEGFA	Upstream	Intersect
miR-374b-5p (and other miRNAs w/seed UAUAAUA) Signaling	1.92081875395238	FALSE	BMP6,VEGFA	Upstream	Intersect
oxytetracycline Signaling	1.92081875395238	FALSE	BMP4,BMP6	Upstream	Intersect
retinaldehyde Signaling	1.92081875395238	FALSE	CD44,EGFR	Upstream	Intersect
sodium azide Signaling	1.92081875395238	FALSE	EGFR,TXNIP	Upstream	Intersect
